log-TPM	count	mean	std	min	25_percentile	50_percentile	75_percentile	max	cv	noise	lin_slope	lin_r	spearmans_rho
b1198	28.0	6.870984232254975	1.164210876359713	5.33235961984596	6.0413055594208895	6.890519206021882	7.296443674140935	11.3132486330972	0.16943873497692963	0.028709484910582193	0.02619403103064899	0.10627604556708961	0.3975904210674897
b1199	28.0	6.1985051343853295	1.1963636242436853	4.909539228905975	5.48400434394674	6.128131144039445	6.570107535318555	10.6217657349049	0.19300841062581806	0.0372522465723044	0.03133549391884696	0.13064751112604367	0.3723987414957204
b1200	28.0	6.992940962569975	1.2661821562652396	5.30929790475164	6.17966694622467	6.876609834744945	7.2904986320925	11.0788896692415	0.18106575803264113	0.03278480873193494	0.027994310974894028	0.12352855693014168	0.28915666986726524
b1201	28.0	4.46939674020417	0.28791989788020217	3.76756812011322	4.336114547632655	4.5110331446627505	4.674309992204106	4.909033281680235	0.0644203042639373	0.004149975601458259	0.11521263904691705	0.11560409033129357	0.17524646658622137
b1202	28.0	3.998342835582053	0.5941297175366904	3.0419030127211952	3.6514994031061088	3.945125826649725	4.2445341764435085	5.41717388357247	0.14859399055263875	0.022080174028357696	-0.20674248882352506	-0.4280676537169096	-0.41182919647762023
b1203	28.0	8.152778192439376	0.6735008870450814	6.1112333017229	7.8048879659431805	8.261513162382801	8.698570796136085	8.97674196906772	0.0826099853507194	0.006824409679646073	0.18135176072983517	0.4256585339860697	0.6155532138841026
b1204	28.0	6.97475089619463	0.4952862539946761	5.71068518738599	6.800284767734352	6.986357682703945	7.305063122871384	7.646944341259561	0.07101131801924288	0.005042607286830047	0.09660940241169597	0.16675430975624725	0.28258492737028196
b1205	28.0	6.48964122387641	1.7960919162536173	4.3037725535161595	5.0996103429708315	6.158188121102833	7.454538628103498	12.0297748264791	0.27676289863999154	0.07659770206361023	-0.05917240528324919	-0.37038140755755516	-0.6084338261790373
b1206	28.0	5.097699036328036	0.5522192429266299	3.425017696931625	4.791238981335805	5.105905948107125	5.375415646305534	6.187884361723735	0.10832715681944287	0.011734772904584165	-0.08316561509332991	-0.16005038993274565	-0.21084340511154756
b1207	28.0	10.18461228146162	0.5183166113213907	8.498205334846144	10.09631573764095	10.285815058260226	10.451613121480237	10.804384967819	0.05089212991100784	0.0025900088868788993	-0.011244435958737625	-0.0203111353078069	-0.0761226839233899
b1208	28.0	7.1164015146491595	0.34146882504132803	6.580533617577415	6.857026837345771	7.083996451334182	7.293885328222201	7.90432882590191	0.047983355680312895	0.0023024024223434153	0.1478995947314143	0.17600274471895064	0.1391018828528132
b1209	28.0	7.3187998431875	0.2734612644926749	6.81518608845597	7.124184672497187	7.341041169798255	7.495785741731726	7.88812581719945	0.03736422232495109	0.0013960851099483734	0.30564910309038984	0.29128648830765996	0.28970431507534716
b1210	28.0	6.82484681389049	0.4356347940591829	6.2613732681711305	6.519473416023099	6.728033302146703	6.946964829447275	7.86651929614849	0.06383070652553594	0.004074359095549096	0.010705600894124988	0.01625305498889052	0.2382256655156447
b1211	28.0	6.593798493164347	0.4376683869864849	5.78134754583253	6.391536183774097	6.561425538339138	6.7079750224027475	7.68911823795145	0.06637576010856361	0.004405741529989585	0.130040886783623	0.1983473932765057	0.4923330420656657
b1212	28.0	5.12622256076068	0.5266256986226285	4.13776564925222	4.872848997611505	5.21888254165607	5.44771996344914	6.25257763991273	0.10273172738416621	0.010553807811334644	0.1703015858828417	0.3125518953893887	0.36363641816640935
b1213	28.0	4.275069815173288	0.7421117447391279	2.49417906613237	3.8445908376545352	4.308855269604033	4.690152467557026	5.57760517361836	0.1735905556688661	0.03013368101742571	-0.13724465051360826	-0.35494913887437635	-0.26177440946316816
b1214	28.0	7.206673707376519	0.3714479734891185	6.575879565109705	6.843165993844862	7.228325730837853	7.45541259723108	8.13785484550374	0.05154222163671936	0.0026566006112487012	-0.022283898674934688	-0.0288463298191254	0.10898139640830642
b1215	28.0	8.991264261333308	0.29383497664229263	8.396979741992151	8.823768131046982	9.027055588911418	9.259447841091596	9.432130341261026	0.032680051225490295	0.0010679857481006695	0.26431572448456236	0.2706623746880463	0.27710847528946253
b1216	28.0	6.888971009671223	0.7820740908576298	5.34006533192	6.487521400289176	6.99783421620398	7.44357186431379	8.240465316543936	0.11352553084629027	0.012888046153932003	0.0814131126387389	0.22189302673406017	0.3378970933865581
b1217	28.0	4.018764674828492	1.3899536620910673	1.1963273166105801	2.996478364768231	4.19758290919968	5.1111570187281945	6.43072545364428	0.3458659002347248	0.1196232209451766	-0.04216940510011615	-0.2042674619766041	-0.22562982572976
b1218	28.0	5.759633093470117	0.7198318320539495	4.365829420522266	5.2816756622901	5.7133990233255725	6.200864667616152	7.577467275423455	0.12497876520468747	0.0156196917520884	-0.04232383919735671	-0.10617383393589476	-0.05202629476778447
b1219	28.0	7.641533063543486	0.7000349291654867	6.612215404817575	7.233635597477106	7.506822511420113	8.085132202780656	9.11200174859832	0.09160922596870512	0.008392250282585277	-0.09005052691551751	-0.21968852097611594	-0.2951807671561666
b1220	28.0	4.641284933913972	0.5340922344135639	3.417316168684925	4.360623389425032	4.6387945501152394	4.933440016198794	5.631583223703725	0.11507421802762854	0.013242075654670189	-0.06813519644356915	-0.12682041566119498	-0.023548743947523498
b1221	28.0	6.814487572404738	0.41933474811469923	6.19853141227292	6.506598847727986	6.776925669565459	7.123616971776992	7.992595347593135	0.06153577120204826	0.003786651137430832	0.3399871638300898	0.4968493988452056	0.22234395448126837
b1222	28.0	5.611599803291134	0.3695923385901803	4.95363459011744	5.3899499123003185	5.600480909597565	5.832156179445683	6.648347615152485	0.06586220535067717	0.004337830093654769	0.017736128253516226	0.022844579952280668	0.019715227490949904
b1223	28.0	2.8102071510473423	1.8658682665074522	1.0573237033585992	1.3908146186761425	2.422890817017607	3.375037832269021	9.08758995798212	0.6639611125507447	0.44084435897962276	0.007924979661337069	0.051532419237460325	0.2606791190470043
b1224	28.0	3.956523319634404	1.6870470384092129	2.39967612539699	2.958834943093162	3.5053481468501175	4.320407766764583	10.69253299077055	0.4263963338816114	0.18181383354767863	-0.016882518796108654	-0.099258070851628	-0.06462213455366914
b1225	28.0	3.91290008408733	1.4971949491859762	2.60096359761212	3.1928267829813386	3.552051719606835	4.093700296783101	10.5889124012304	0.3826305085771674	0.14640610609402177	-0.03388943368927935	-0.17682516066925982	-0.17579411179430332
b1226	28.0	3.234113460420643	1.4685843939515795	1.904325185019005	2.4867872772295927	2.9658157997626473	3.2864704908634885	9.606093459108225	0.4540917973114551	0.20619936038554765	-0.018547424154672365	-0.09492572200298566	-0.05257393997586641
b1227	28.0	3.6310921842352175	1.4708332293717656	2.00870360444918	3.0284423636224935	3.355745313621325	3.707765150714041	10.028850750026017	0.4050663422310093	0.16407874160840916	-0.0434868870049219	-0.2229067138057931	-0.29956192882082217
b1232	28.0	8.303153616964149	0.628911541044073	6.954273490096645	7.883549008238436	8.447150492547825	8.779858319605836	9.25003204871802	0.0757436957157032	0.005737107440673036	0.17396549870675043	0.3812888340808559	0.6243155372134136
b1233	28.0	6.031486927410653	0.6338382741519225	4.5215015637162	5.80098692569765	6.131787036341972	6.350189309242045	7.43641952198362	0.10508822812354704	0.011043535690146662	-0.030747533321226213	-0.06791882088256826	0.1938664036610074
b1234	28.0	6.946445141767718	0.5467708851235556	6.03669548886989	6.51929867057035	6.85794250581588	7.3220661969125835	8.044801398259224	0.07871233040277266	0.00619563095743525	-0.07657397903364208	-0.14591098603065272	-0.20208108178223652
b1235	28.0	6.717963206850188	0.6719710131636812	5.77688162966022	6.301439233650566	6.491580042434987	7.015819957710182	8.638810366914814	0.10002600378616011	0.010005201433428918	-0.03635765345249006	-0.0851427712290793	-0.029572841236424858
b1236	28.0	8.711817683301335	0.47431605739478744	7.68229591292096	8.414559094545758	8.72527823108944	9.12641307557955	9.595819783166075	0.054445131273115184	0.0029642723193467457	0.203858878051659	0.33697590903831287	0.4189485841826855
b1237	28.0	11.97852953861172	0.3948696796770635	11.1823810880242	11.74738278617216	12.031911511693824	12.213054126130487	12.783754318500499	0.032964787406019776	0.00108667720872408	-0.06557090208139839	-0.0902331964653267	-0.0865279428769468
b1238	28.0	6.375506336763257	0.7844962521267299	4.90562089138489	5.805303069264556	6.306803269192168	7.11750192840193	7.724252537155235	0.12304846245749419	0.015140924113153357	0.05138823176035154	0.14049340676667346	0.30832425215013326
b1241	28.0	10.195731919420755	1.297896308595454	7.961686620002681	9.509004971807473	10.1352964763105	10.667263501783438	14.5317092358345	0.12729800262041321	0.01620478147114673	0.028614719569115443	0.12942878900618282	0.14841185139020624
