locus_tag,mean_exp,gci,gene_name
b0983,3.434531518066653,0.01906089861942581,gfcE
b0987,1.9609677764173552,0.06271011104463226,gfcA
b0990,1.6350768696398992,0.0762577537252649,cspG
b0992,2.3836791877324965,0.15847333491654692,yccM
b0993,3.1549619959318447,0.10087173101026832,torS
b1014,5.522503737879579,0.19851478741395456,putA
b1026,5.032375247023812,0.0143834739060778,insF-4
b1073,5.370605898566692,0.04657198297097317,flgB
b1074,4.584381426385942,0.03859965087638067,flgC
b1075,5.556612670191843,0.03095658122344094,flgD
b1077,4.618981830348535,0.01448081442761923,flgF
b1201,4.54248492070597,0.02030880545523532,dhaR
b1206,5.202644637578851,0.230342621968755,dauA
b1212,5.304554094949885,0.3720108254877395,prmC
b1223,3.0167922352019443,0.1851661387638185,narK
b1224,4.250802946725359,0.21421900456962373,narG
b1256,5.119104450668919,0.14204256959246403,ompW
b1292,4.75593579790312,0.16698132698248802,sapC
b1293,5.503827013667777,0.0687920934320793,sapB
b1303,4.909253140460613,0.32829359229195315,pspF
b1381,5.03019053551416,0.02221422402303081,ydbH
b1387,1.5209988681734803,0.062831054270234,paaZ
b1388,1.6936924691256483,0.02736345437923606,paaA
b1389,1.285058749793619,0.01391936920848637,paaB
b1390,1.6591852380457046,0.13410118356245262,paaC
b1391,1.5919911080252367,0.22333525930627932,paaD
b1393,1.7699374229258624,0.1215141720190206,paaF
b1394,1.4930181188514904,0.14095310925523147,paaG
b1395,2.3146542939795465,0.05221743525344277,paaH
b1434,4.650616125145171,0.16625635015484264,sutR
b1453,3.584710276591361,0.0261116988419688,ansP
b1474,2.827625895269105,0.18632717582841243,fdnG
b1541,4.2970896177125075,0.2963376658790888,ydfZ
b1557,2.242538430906711,0.06191380309493604,cspB
b1587,2.977119775586859,0.31215900680823716,ynfE
b1588,4.217266875284502,0.12889396723219804,ynfF
b1589,3.680907641025642,0.1221524643538901,ynfG
b1596,5.1053349594177035,0.08433453099055205,ynfM
b1599,1.8700492739189356,0.12826806315942454,mdtI
b1600,3.001806255605937,0.08241096023269238,mdtJ
b1601,3.823097712727881,0.19806307102540285,tqsA
b1620,4.345207273543567,0.07237692651318019,malI
b1621,3.8025513078164934,0.03769463872513785,malX
b1625,2.65257203787485,0.09298281764480984,cnu
b1634,4.549469869727384,0.36014239668866016,dtpA
b1643,2.316020581146099,0.01653764930000292,ydhI
b1644,4.125772055720252,0.07064094610155133,ydhJ
b1660,4.222702792037781,0.1732777745428578,ydhC
b1674,1.8465853053327168,0.2063160458521323,ydhY
b1695,2.624316083072516,0.12515046214976985,ydiO
b1711,5.30000262776538,0.12292725449998304,btuC
b1731,4.1277708180866615,0.03565618665001141,cedA
b1750,2.9530292095168487,0.2772755971632676,ydjX
b1751,3.8738184495788737,0.13349497254924525,ydjY
b1753,4.564348843697133,0.1198526235127966,ynjA
b1759,4.707226909500245,0.07533248271327278,nudG
b1791,3.09323259094279,0.12721020658948115,nimT
b1820,5.272019620156984,0.1532131805775661,yobD
b1821,2.3204329735390328,0.09961990246934645,mntP
b1880,3.4123872490030243,0.00437832452360779,flhB
b1893,2.582829918597112,0.12507541265930391,insB-5
b1904,3.537584861869425,0.02622133056156051,yecR
b1906,4.138574149351849,0.19315165421046823,yecH
b1922,5.134339793990734,0.00893997882288268,fliA
b1938,3.969599901001577,7.1182393549006e-4,fliF
b1944,4.153659375443696,0.02859070834086606,fliL
b1945,4.508781502931212,0.02945525592585453,fliM
b1947,2.654405161607479,0.05195257694459483,fliO
b1970,4.4478900575928755,0.16072061235934823,yedX
b1973,5.035373285191552,0.1390700059863196,zinT
b2099,4.042320373170848,0.07322259866922332,yegU
b2100,3.7668242600371538,0.00143960981500003,yegV
b2101,4.880512792770757,0.09324414881900392,yegW
b2110,0.5696732265682773,0.26081282933728345,yehC
b2111,1.826037051997332,0.3198042670797129,yehD
b2119,1.6643340203985804,0.1780747661000959,yehL
b2141,3.6131598755746768,0.0415852250004906,yohJ
b2196,4.019735183304018,0.01200717909135683,ccmF
b2199,4.258369872015291,0.01786441794132864,ccmC
b2200,3.531282474306074,0.1045232801614864,ccmB
b2201,5.277845920741974,0.239001545428062,ccmA
b2202,4.9784576598877806,0.16787377116535435,napC
b2203,3.131923973121677,0.22924253545715517,napB
b2204,2.8208073638744073,0.15667906997139164,napH
b2205,2.771481931201296,0.19834717187567907,napG
b2206,4.512528303318978,0.28845804801944724,napA
b2207,1.9094814251728955,0.3059075492168224,napD
b2208,3.657683157469671,0.3492249761971081,napF
b2209,5.077726423658792,0.2151748711574428,eco
b2214,4.4957034004894645,0.20708504808309064,ftp
b2241,2.041592724736602,0.05039817272260528,glpA
b2260,5.149921687830704,0.1791525355883075,menE
b2263,2.836230685827608,0.22069694563110617,menH
b2264,5.535747883453486,0.3704524878188952,menD
b2292,4.924310176325433,0.1619715507991966,yfbS
b2298,2.9597608774977764,0.1880263243313939,yfcC
b2322,3.7314362661844256,0.21524483772011388,yfcJ
b2349,5.069516056896367,0.05252382409981988,intS
