locus_tag,GCI,gene_name
b1268,-0.5248605269413341,yciQ
b1269,-0.07457790288177535,rluB
b1270,-0.23849379439569174,btuR
b1272,-0.09169815487566545,sohB
b1273,-0.0065465559017111145,yciN
b1274,-0.14354818016394272,topA
b1276,-0.4356780117022633,acnA
b1278,-0.42689333498253623,pgpB
b1279,-0.34819701251521695,lapA
b1280,-0.4287859950955836,lapB
b1281,-0.23676534474912794,pyrF
b1282,-0.1974197261245023,yciH
b1283,-0.4536422793483703,osmB
b1284,-0.08945913431521435,yciT
b1285,-0.4355264891760352,pdeR
b1287,-0.4041413654203171,yciW
b1289,-0.2058199524739824,ycjD
b1290,-0.07566638860433106,sapF
b1291,-0.04048242994076719,sapD
b1295,-0.2842939869055923,ymjA
b1296,-0.6050546932928269,puuP
b1297,-0.4971552363405947,puuA
b1298,-0.5165919599400839,puuD
b1299,-0.5323409887948447,puuR
b1300,-0.2890225672519671,puuC
b1301,-0.23675296530454118,puuB
b1302,-0.2984361615644834,puuE
b1304,-0.1971561147508229,pspA
b1305,-0.24856176420917964,pspB
b1306,-0.4432387687196833,pspC
b1308,-0.42003725500134864,pspE
b1309,-0.3868782431160444,ycjM
b1310,-0.12466895414716375,ycjN
b1313,-0.04493501968403226,ycjQ
b1315,-0.2473462630209457,ycjS
b1316,-0.36188663712879,ycjT
b1319,-0.30633742979227235,ompG
b1320,-0.4094128635483024,ycjW
b1321,-0.2052679495509685,ycjX
b1322,-0.13082625875144477,ycjF
b1325,-0.44901840214499894,ycjG
b1326,-0.4013519509912028,mpaA
b1327,-0.5307094984068952,ycjY
b1328,-0.37964947761850293,pgrR
b1329,-0.3853988378631565,mppA
b1330,-0.37362804811577655,ynaI
b1332,-0.3947260881666823,ynaJ
b1333,-0.061899143104654525,uspE
b1334,-0.32845198177755536,fnr
b1335,-0.20687536617346086,ogt
b1336,-0.6063720815567077,abgT
b1337,-0.5023598117814675,abgB
b1338,-0.29200315213857636,abgA
b1339,-0.45833179202116037,abgR
b1340,-0.13927397565994343,smrA
b1341,-0.5411668125867256,dgcM
b1342,-0.2346313229356009,zntB
b1343,-0.4246064874843539,dbpA
b1344,-0.13496163366345637,ttcA
b1345,-0.45486350234892103,intR
b1349,-0.27890681759623664,recT
b1350,-0.33023037213809303,recE
b1353,-0.3698546222481715,sieB
b1356,-0.3803640705017305,racR
b1357,-0.44496514498944906,ydaS
b1359,-0.42922296832669543,ydaU
b1360,-0.17749434208397116,ydaV
b1361,-0.4596937267783154,ydaW
b1362,-0.3676135539710619,rzpR
b1363,-0.5023859120970939,trkG
b1368,-0.3802496850065316,ynaA
b1370,-0.026199711617269292,insH-5
b1372,-0.4723694278664959,stfR
b1374,-0.4683152704678812,pinR
b1375,-0.2417745459344083,ynaE
b1376,-0.1976856205361993,uspF
b1377,-0.5232623520866279,ompN
b1379,-0.27764949958603663,hslJ
b1380,-0.20000514741674624,ldhA
b1383,-0.48374102371026007,ydbL
b1384,-0.5611398856079892,feaR
b1385,-0.5468423507073535,feaB
b1386,-0.5307721583536185,tynA
b1392,-0.034382102468137325,paaE
b1397,-0.5516888062576774,paaJ
b1398,-0.5092594505670369,paaK
b1399,-0.216524773177979,paaX
b1400,-0.2315794408303292,paaY
b1402,-0.07934724950675331,insD-2
b1403,-0.18878412097248043,insC-2
b1406,-0.5259530911650112,pdxI
b1407,-0.55053556911572,ydbD
b1410,-0.44173074453748856,ynbC
b1411,-0.40321663257861323,ynbD
b1414,-0.24463806206692254,ydcF
b1415,-0.47625116701361236,aldA
b1419,-0.16407293511134993,ydcA
b1420,-0.29721044178083106,mokB
b1421,-0.30211790800544486,trg
b1422,-0.42364747078943515,ydcI
b1423,-0.5327029277650864,ydcJ
b1424,-0.24603205136139322,opgD
b1426,-0.4631260463474215,ydcH
b1427,-0.4419821082944395,rimL
b1428,-0.48125749528950934,ydcK
b1429,-0.2513409565794614,tehA
b1430,-0.23654790910713908,tehB
b1431,-0.4124317617658504,ydcL
b1432,-0.29913570334034845,insQ
b1433,-0.31469364473171957,ydcO
b1435,-0.04667625832418952,rlhA
b1438,-0.4540159685998495,hicB
b1439,-0.2927673395232777,ydcR
b1440,-0.5080573904829592,ydcS
b1441,-0.4859731743397762,ydcT
b1442,-0.4747308965320662,ydcU
b1443,-0.5401520885953658,ydcV
b1444,-0.5302487640691165,patD
b1447,-0.2809511438100135,ydcZ
b1448,-0.19713796436739686,mnaT
b1449,-0.5145249510821563,curA
b1450,-0.521397179805934,mcbR
b1451,-0.18490728019833472,yncD
b1452,-0.18010347727277623,yncE
b1454,-0.6197356722539957,yncG
b1456,-0.3495263351384519,rhsE
b1457,-0.3338281298653263,ydcD
b1459_1,-0.4762555628181164,NA
b1460,-0.32835071597013443,ydcC
b1461,-0.3334520200418911,pptA
b1462,-0.6121321479823201,yddH
b1463,-0.4144769937859442,nhoA
b1464,-0.18596992397763776,yddE
b1465,-0.3959643357236684,narV
b1466,-0.29536296895647945,narW
b1467,-0.3257907738950103,narY
b1468,-0.1857515788225728,narZ
b1469,-0.2781752140256416,narU
b1473,-0.03115791112342072,yddG
b1475,-0.08221602594323486,fdnH
b1476,-0.33074569044995666,fdnI
b1477,-0.30070301765516577,yddM
b1478,-0.5175957170929569,adhP
b1479,-0.13977010391847566,maeA
b1480,-0.57148783071705,sra
b1481,-0.5065052505600709,bdm
b1482,-0.5229950343712357,osmC
b1483,-0.49317889007843785,ddpF
b1484,-0.45995551781101124,ddpD
b1485,-0.34283053212297476,ddpC
b1486,-0.41103739213638046,ddpB
b1487,-0.50826157219475665,ddpA
b1488,-0.4819074340902224,ddpX
b1489,-0.6568229121085344,dosP
b1490,-0.6361025131622029,dosC
b1491,-0.298998215819987,yddW
b1492,-0.4431439607731465,gadC
b1493,-0.42120884364333183,gadB
b1494,-0.1914134874080673,pqqL
b1495,-0.27479538097758155,yddB
b1496,-0.3262074682806773,yddA
b1497,-0.1869716741161514,ydeM
b1498,-0.08446676960105495,ydeN
b1499,-0.21981913203983938,ydeO
b1501,-0.43215199612543703,ydeP
b1502,-0.3415401007029108,ydeQ
b1505,-0.23980605026562477,ydeT
b1507,-0.42252464929391426,hipA
b1508,-0.10516206361024959,hipB
b1511,-0.6124063977723547,lsrK
b1512,-0.5968298358380723,lsrR
b1513,-0.45519731629089744,lsrA
b1514,-0.45751104763865774,lsrC
b1515,-0.47156267199146396,lsrD
b1516,-0.5569914607125629,lsrB
b1517,-0.5898421905435021,lsrF
b1518,-0.647844620533973,lsrG
b1519,-0.5746220800742415,tam
b1520,-0.17910242461761555,yneE
b1521,-0.20883985209739098,uxaB
b1522,-0.3085908723914644,dgcF
b1523,-0.1338420142223527,yneG
b1524,-0.21728289668833675,glsB
b1525,-0.14026467731959896,sad
b1526,-0.5029647287585786,yneJ
b1527,-0.48770820466430254,yneK
b1528,-0.017225136128612706,ydeA
b1529,-0.36670894776717267,marC
b1530,-0.08175304499383747,marR
b1531,-0.023894908968363063,marA
b1533,-0.6852705914069752,eamA
b1534,-0.43201173153010564,ydeE
b1535,-0.30879551342932415,dgcZ
b1536,-0.5481955419473806,ydeI
b1537,-0.6268826519891628,ydeJ
b1538,-0.15002192853201357,dcp
b1540,-0.08290931140181516,ydfH
b1542,-0.4076215482331398,ydfI
b1546,-0.502508766106041,tfaQ
b1547,-0.32797285663887105,ydfN
b1548,-0.2120919522994845,nohA
b1549,-0.006762002899232905,ydfO
b1550,-0.19649232244705964,gnsB
b1552,-0.2005757637683125,cspI
b1558,-0.19531842707572375,cspF
b1559,-0.5272050090318867,ydfT
b1562,-0.32548026616806314,hokD
b1563,-0.5023630445536967,relE
b1564,-0.3015437823654967,relB
b1566,-0.21367902426243773,flxA
b1570,-0.4093567056544392,dicA
b1579,-0.4713064415037162,intQ
b1580,-0.4074095065621281,rspB
b1581,-0.3189119444492506,rspA
b1582,-0.51351275075244,ynfA
b1583,-0.009536157180362421,ynfB
b1585,-0.48994147074668903,ynfC
b1590,-0.042294916620431465,ynfH
b1592,-0.507771418616201,clcB
b1594,-0.23332420739495688,mlc
b1595,-0.25273895214914627,ynfL
b1597,-0.31054424782005846,asr
b1598,-0.4876826508784329,ydgD
b1604,-0.17441767839146566,ydgH
b1605,-0.2191460773430369,ydgI
b1606,-0.2994970107537286,folM
b1607,-0.6651500905594849,ydgC
b1608,-0.2576440372512125,rstA
b1609,-0.3503427371633458,rstB
b1610,-0.027360683060401937,tus
b1611,-0.3106391784396611,fumC
b1612,-0.25619655936133445,fumA
b1614,-0.02408864672196709,ydgA
b1615,-0.49357082083614684,uidC
b1616,-0.33742363051559426,uidB
b1617,-0.4128566187655965,uidA
b1618,-0.3650333584327852,uidR
b1619,-0.3696575530904127,hdhA
b1624,-0.6052460479657708,ydgJ
b1626,-0.42006410578144443,ydgK
b1627,-0.5541116413412566,rsxA
b1628,-0.3737315029003675,rsxB
b1629,-0.10867759558237185,rsxC
b1630,-0.15964921453431546,rsxD
b1632,-0.012799754182570412,rsxE
b1633,-0.0028522572790026244,nth
b1635,-0.35609293133314063,gstA
b1639,-0.4584508043024732,mliC
b1640,-0.3051753597189319,anmK
b1641,-0.19195725536648345,slyB
b1642,-0.3020227778347507,slyA
b1645,-0.20005462423769663,ydhK
b1646,-0.4734211392681395,sodC
b1647,-0.33625484650324344,ydhF
b1648,-0.4887818705227499,ydhL
b1649,-0.2608008380605169,nemR
b1650,-0.025316336664041452,nemA
b1652,-0.0645132864561537,rnt
b1653,-0.5147737842825799,lhr
b1655,-0.5379744109042681,mepH
b1657,-0.12619180459317275,ydhP
b1658,-0.2137852040250039,purR
b1659,-0.23775488217357768,ydhB
b1661,-0.3093456212174583,cfa
b1663,-0.01412555315425183,mdtK
b1664,-0.26525468954847975,ydhQ
b1667,-0.42158468104756325,ydhR
b1668,-0.5543477090575576,ydhS
b1669,-0.14631325203500925,ydhT
b1670,-0.4290661960130227,ydhU
b1671,-0.12225931275930203,ydhX
b1672,-0.16906352795206483,ydhW
b1673,-0.05029960889691195,ydhV
b1675,-0.10553472589131775,fumD
b1678,-0.3558101810412198,ldtE
b1679,-0.44812108159710706,sufE
b1680,-0.39303404819482357,sufS
b1681,-0.34787352843555547,sufD
b1682,-0.3807799778661426,sufC
b1683,-0.38383262544835167,sufB
b1684,-0.35762466551466715,sufA
b1685,-0.2645618946219629,ydiH
b1686,-0.3321486965297822,menI
b1687,-0.19517797511020374,ydiJ
b1688,-0.1326685033740214,ydiK
b1689,-0.4376072176059869,ydiL
b1690,-0.49735901114545045,ydiM
b1692,-0.3518313002098535,ydiB
b1693,-0.042519857228691185,aroD
b1694,-0.044583440997704414,ydiF
b1696,-0.3698854629963335,ydiP
b1698,-0.2399937014897899,ydiR
b1699,-0.23290890901843417,ydiS
b1701,-0.4060657643557696,fadK
b1702,-0.38900880615991923,ppsA
b1703,-0.312201092650112,ppsR
b1705,-0.21068250268569108,ydiE
b1706,-0.5264602833391593,ydiU
b1707,-0.18685064402295004,ydiV
b1708,-0.3548928295046094,nlpC
b1709,-0.29911048830333803,btuD
b1710,-0.48515767585240405,btuE
b1712,-0.4235016035040416,ihfA
b1716,-0.14416064692419328,rplT
b1717,-0.09746286606067017,rpmI
b1718,-0.29635013324252185,infC
b1723,-0.012914578859285793,pfkB
b1724,-0.6004803868294243,ydiZ
b1725,-0.41562836776586964,yniA
b1726,-0.39825902318563317,yniB
b1728,-0.18556271714970965,ydjM
b1732,-0.4717957521974887,katE
b1733,-0.3638642948368247,chbG
b1734,-0.26202203168263305,chbF
b1735,-0.5375602686762162,chbR
b1736,-0.0070150866506471475,chbA
b1737,-0.37400405286305194,chbC
b1738,-0.4540896257478871,chbB
b1739,-0.4595540242083921,osmE
b1740,-0.033337720913148364,nadE
b1741,-0.5114088895553651,cho
b1742,-0.22163793007279955,ves
b1743,-0.2983066374420004,spy
b1744,-0.3733890168565217,astE
b1745,-0.3368779546206738,astB
b1746,-0.3759705697843688,astD
b1747,-0.4222134068696905,astA
b1748,-0.439527053561886,astC
b1752,-0.0347398336041337,ydjZ
b1754,-0.020536633040650502,ynjB
b1755,-0.1693800212843331,ynjC
b1756,-0.37941032138725644,ynjD
b1758,-0.5236159534712895,ynjF
b1760,-0.3168635335907322,ynjH
b1762,-0.429096719077303,ynjI
b1766,-0.13141644809270522,sppA
b1767,-0.13653633231336795,ansA
b1768,-0.04382398727545983,pncA
b1769,-0.4032204968885955,ydjE
b1770,-0.5528249795835299,ydjF
b1771,-0.4731295397618837,ydjG
b1772,-0.3333510895128826,ydjH
b1773,-0.5321393902658781,ydjI
b1774,-0.4257185785954981,ydjJ
b1775,-0.2672071317876341,ydjK
b1776,-0.33482750610279366,ydjL
b1777,-0.30393560584350654,yeaC
b1778,-0.42264655300151355,msrB
b1781,-0.3739328867192454,yeaE
b1783,-0.5296439057561424,yeaG
b1784,-0.5495572878588222,yeaH
b1785,-0.11651094323624317,cdgI
b1786,-0.5109816969021566,dgcJ
b1787,-0.16310455868353516,yeaK
b1789,-0.256872164828738,yeaL
b1790,-0.38228136968292475,nimR
b1792,-0.19078121336976872,yeaO
b1793,-0.43384489313317726,yoaF
b1794,-0.3687758219137061,dgcP
b1795,-0.43621293884163376,yeaQ
b1796,-0.22045921329439191,yoaG
b1797,-0.3809014091336019,yeaR
b1798,-0.3148153822102791,leuE
b1799,-0.4957262146789293,dmlR
b1800,-0.28632848417692447,dmlA
b1801,-0.47428105308644775,yeaV
b1802,-0.4296818612520839,yeaW
b1803,-0.5088457959281054,yeaX
b1805,-0.43041092593528796,fadD
b1806,-0.36454373898913145,yeaY
b1807,-0.24291915757334706,tsaB
b1808,-0.3580107984686273,yoaA
b1809,-0.272628648915969,yoaB
b1810,-0.4074545868373291,yoaC
b1811,-0.11289185602922945,yoaH
b1812,-0.22506809402508837,pabB
b1813,-0.18845357049388756,nudL
b1815,-0.531703362217223,pdeD
b1816,-0.16617432518448225,yoaE
b1823,-0.14589718046186015,cspC
b1824,-0.25763788617391364,yobF
b1826,-0.07543008026130463,mgrB
b1827,-0.010246435555634991,kdgR
b1828,-0.2402765686378969,yebQ
b1832,-0.01986732233405444,msrC
b1833,-0.264973810757256,yebS
b1834,-0.19150242826862163,yebT
b1835,-0.029791472337130438,rsmF
b1836,-0.6512227066303956,yebV
b1837,-0.43860885847198205,yebW
b1838,-0.4522122894718504,pphA
b1842,-0.27198040339987806,holE
b1845,-0.23763626229126403,ptrB
b1847,-0.3384397505312347,yebF
b1848,-0.0038363557977974818,yebG
b1859,-0.04799892682921356,znuB
b1860,-0.389503195261753,ruvB
b1861,-0.356436333232849,ruvA
b1867,-0.10293615273285087,yecD
b1868,-0.300107059636404,yecE
b1869,-0.3374793018016933,yecN
b1870,-0.019506073315473618,cmoA
b1872,-0.4104316091795095,torZ
b1873,-0.4328660414568193,torY
b1874,-0.37702145249814023,cutC
b1875,-0.23211281510651766,yecM
b1877,-0.2320194411416371,yecT
b1878,-0.13331746357095894,flhE
b1879,-0.062157234847167266,flhA
b1881,-0.09467601644898743,cheZ
b1882,-0.14934806270904696,cheY
b1883,-0.1100158017529515,cheB
b1884,-0.1317740595061372,cheR
b1885,-0.06029044367397585,tap
b1886,-0.06218969642642565,tar
b1887,-0.11148396271833745,cheW
b1888,-0.019036409832667908,cheA
b1889,-0.05412975021578985,motB
b1890,-0.07582932932593298,motA
b1891,-0.2660524461746091,flhC
b1892,-0.2605187042614937,flhD
b1894,-0.002239059529317227,insA-5
b1895,-0.2317678498945563,uspC
b1896,-0.5693318749239118,otsA
b1897,-0.5712382613038091,otsB
b1900,-0.42961550851325564,araG
b1901,-0.48071913907002706,araF
b1902,-0.07893106778197252,ftnB
b1907,-0.2527507659678704,tyrP
b1912,-0.24903849117264526,pgsA
b1913,-0.2943301526809768,uvrC
b1914,-0.17866810355869717,uvrY
b1915,-0.06696764441331123,yecF
b1916,-0.046843367516356996,sdiA
b1917,-0.03556125232967997,tcyN
b1920,-0.3239899778411407,tcyJ
b1921,-0.07159297441596445,fliZ
b1923,-0.11097962969329969,fliC
b1924,-0.04412307810303999,fliD
b1925,-0.03834827442137198,fliS
b1926,-0.06603776405892023,fliT
b1927,-0.5357139258269402,amyA
b1929,-0.07624960878437019,yedE
b1930,-0.23114888343067028,yedF
b1931,-0.5929412909645428,yedK
b1932,-0.3115130910061037,yedL
b1937,-0.14742049086375197,fliE
b1939,-0.007119937395542442,fliG
b1940,-0.04553373041628671,fliH
b1941,-0.03729924801981333,fliI
b1942,-0.08434283543303403,fliJ
b1943,-0.06878833106453756,fliK
b1946,-0.026622810714601677,fliN
b1948,-0.04484240416534704,fliP
b1949,-0.054796930888094654,fliQ
b1950,-0.14226898945742839,fliR
b1951,-0.27419896849998276,rcsA
b1952,-0.4555583489697966,dsrB
b1953,-0.5342453985804787,yodD
b1955,-0.5805544831354237,yedP
b1956,-0.5928184147138441,dgcQ
b1957,-0.5137088038045303,yodC
b1958,-0.48181674612501957,yedI
b1959,-0.3164290907132725,yedA
b1960,-0.1708000794435948,vsr
b1961,-0.1389906671198006,dcm
b1962,-0.2743924932883129,yedJ
b1963,-0.15352234753319033,yedR
b1967,-0.34006349719515755,hchA
b1968,-0.5188372217208421,hprS
b1969,-0.3884265530998437,hprR
b1971,-0.368291029776411,msrP
b1972,-0.3865735689273041,msrQ
b1974,-0.19667596198413748,yodB
b1976,-0.5954731347081849,mtfA
b1978,-0.49155679854619333,yeeJ
b1981,-0.36172947285749807,shiA
b1982,-0.37261001575450703,amn
b1985,-0.6732359696703252,yeeO
b1987,-0.3502956945087853,cbl
b1988,-0.2072605827731508,nac
b1990,-0.5059393266643664,ldtA
b1991,-0.4386716967600628,cobT
b1992,-0.23097035275673902,cobS
b1993,-0.41354063101932215,cobU
b1994,-0.050656724655895664,insH-6
b1996,-0.10546341544958067,insD-3
b1997,-0.20663634927321878,insC-3
b1999,-0.5041846198081968,yeeP
b2001,-0.10520146096086458,yeeR
b2002,-0.043063240823531655,yeeS
b2007,-0.01237876868648014,yeeX
b2008,-0.49770851285889967,yeeA
b2009,-0.4508391421481038,sbmC
b2010,-0.5155387030637381,dacD
b2012,-0.14625222054342352,yeeD
b2013,-0.13260715901505163,yeeE
b2015,-0.296977243171708,yeeY
b2017,-0.3593626107780124,yefM
b2027,-0.3078226635043184,wzzB
b2028,-0.2073899155686623,ugd
b2030,-0.11483220931200348,insH-7
b2032,-0.05764945047938444,wbbK
b2033,-0.18974493239537008,wbbJ
b2034,-0.2286632189381892,wbbI
b2035,-0.29716480551388147,wbbH
b2036,-0.3675089839068919,glf
b2037,-0.20753716810867603,rfbX
b2038,-0.3298260011596888,rfbC
b2039,-0.18875566801970253,rfbA
b2040,-0.03620257270094454,rfbD
b2041,-0.10952590790341758,rfbB
b2042,-0.3063925540597565,galF
b2043,-0.40452993356766936,wcaM
b2044,-0.21834272541628613,wcaL
b2045,-0.07342182679123926,wcaK
b2046,-0.174236811819462,wzxC
b2047,-0.11509241694375166,wcaJ
b2048,-0.14355044842665435,cpsG
b2049,-0.18890925151907023,cpsB
b2050,-0.08639942725287511,wcaI
b2051,-0.1262778370192234,gmm
b2052,-0.10843607179133274,fcl
b2053,-0.05200969902022936,gmd
b2054,-0.11179476140917516,wcaF
b2055,-0.22856550532751216,wcaE
b2056,-0.25532620503586706,wcaD
b2057,-0.23555935562282238,wcaC
b2058,-0.020279011608813857,wcaB
b2059,-0.07879062693774891,wcaA
b2060,-0.10977383818869392,wzc
b2061,-0.08074728884429784,wzb
b2062,-0.0752438169525498,wza
b2064,-0.4216622227823516,asmA
b2066,-0.19560204378353405,udk
b2067,-0.6054425682833167,dgcE
b2068,-0.38987779283520185,alkA
b2069,-0.13056376047298401,yegD
b2070,-0.5920408739628646,yegI
b2074,-0.28912137108276864,mdtA
b2075,-0.37802405449949533,mdtB
b2076,-0.4558478217006337,mdtC
b2077,-0.4914061373472094,mdtD
b2078,-0.45704263484818286,baeS
b2080,-0.6520344627468839,yegP
b2081,-0.254087072919025,yegQ
b2082,-0.14805818846485136,ogrK
b2085,-0.4674026689182895,yegR
b2086,-0.5430565712270512,yegS
b2091,-0.4381746800416455,gatD
b2092_1,-0.37718318500850867,NA
b2092_2,-0.3507822902508626,NA
b2093,-0.43213960343483226,gatB
b2094,-0.439271262342136,gatA
b2095,-0.3448722486442355,gatZ
b2096,-0.2854488127705472,gatY
b2097,-0.5522952856987131,fbaB
b2098,-0.31496713891501193,yegT
b2102,-0.30986892149663603,yegX
b2103,-0.08400136942631842,thiD
b2104,-0.17431949186162582,thiM
b2105,-0.46780508933731796,rcnR
b2106,-0.3051992014892913,rcnA
b2107,-0.36137725290896244,rcnB
b2109,-0.3070630357413352,yehB
b2112,-0.5653966035414507,yehE
b2118,-0.5944250758402523,yehI
b2120,-0.10737236220410558,yehM
b2121,-0.058604039138048854,yehP
b2122,-0.3582537396419024,yehQ
b2124,-0.47696496634335295,yehS
b2125,-0.4893114398143248,btsR
b2126,-0.3922688652829652,btsS
b2127,-0.6390413753823138,mlrA
b2128,-0.5295111616643381,yehW
b2129,-0.4760416878109548,yehX
b2130,-0.46613745089649167,yehY
b2131,-0.48757843579118665,osmF
b2133,-0.17954380067885445,dld
b2134,-0.19445102814520085,pbpG
b2135,-0.6538938915413428,yohC
b2136,-0.4421861295082018,yohD
b2137,-0.5619334442025643,yohF
b2139_2,-0.31724159006357083,NA
b2140,-0.15607161317097362,dusC
b2142,-0.09834613640937455,yohK
b2144,-0.16709403337988465,sanA
b2145,-0.48186305393162343,yeiS
b2146,-0.1306716624336149,preT
b2147,-0.17740970330045183,preA
b2148,-0.45424835217285564,mglC
b2149,-0.4773342863750455,mglA
b2150,-0.41807682936192125,mglB
b2151,-0.4384582014994444,galS
b2152,-0.2813248362947463,yeiB
b2153,-0.04192925957096306,folE
b2154,-0.4781773702958815,yeiG
b2155,-0.19474297934498772,cirA
b2158,-0.389676348264059,yeiH
b2159,-0.024213865839472725,nfo
b2160,-0.17058216524361275,yeiI
b2161,-0.5151224308966469,nupX
b2162,-0.29471151859517253,rihB
b2163,-0.565437360978863,yeiL
b2164,-0.4788231565203743,psuT
b2165,-0.385324697015016,psuG
b2166,-0.35076927690795506,psuK
b2170,-0.1790412839376345,setB
b2172,-0.1252744161125186,yeiQ
b2173,-0.06491227404050602,yeiR
b2174,-0.08463569071335052,lpxT
b2175,-0.42997302111922536,mepS
b2176,-0.5761247526478956,pdeN
b2177,-0.485772893574901,yejA
b2178,-0.47895407727136596,yejB
b2179,-0.563610493231451,yejE
b2180,-0.4750076387359022,yejF
b2181,-0.4950836192455596,yejG
b2184,-0.11817791254914017,radD
b2187,-0.1618538121657138,yejL
b2188,-0.4533052944631425,yejM
b2190_2,-0.561649904525014,NA
b2192,-0.11781244925873184,insH-8
b2194,-0.13466761448831974,ccmH
b2195,-0.1589949778573804,ccmG
b2197,-0.05936954017259464,ccmE
b2211,-0.2628406123485745,yojI
b2212,-0.3067245708141947,alkB
b2213,-0.3601988830168773,ada
b2216,-0.5042581218680113,rcsD
b2217,-0.3328144090922615,rcsB
b2218,-0.44484762302122166,rcsC
b2219,-0.4298228207065186,atoS
b2220,-0.5138359394325006,atoC
b2221,-0.36618709189302673,atoD
b2222,-0.22728746230307167,atoA
b2223,-0.354084380770994,atoE
b2224,-0.5454076879450047,atoB
b2225,-0.22870274136868113,yfaP
b2226,-0.4213573285740969,yfaQ
b2230,-0.1383149566383166,yfaA
b2233,-0.5136755401163139,yfaL
b2237,-0.29204494674627873,inaA
b2239,-0.37154981841399765,glpQ
b2240,-0.30032319217388903,glpT
b2242,-0.060645836890647245,glpB
b2243,-0.07575984490583867,glpC
b2244,-0.5370287506694095,rpnE
b2245,-0.21496199967258264,yfaU
b2246,-0.48489830982861337,yfaV
b2247,-0.4828956816919306,rhmD
b2248,-0.37047548367625305,yfaX
b2250,-0.005997844674108942,yfaZ
b2251,-0.06558762936510375,nudI
b2252,-0.4079844740964216,ais
b2253,-0.46371816333500604,arnB
b2254,-0.43676545264843164,arnC
b2255,-0.3913615670415398,arnA
b2256,-0.4757114482650335,arnD
b2257,-0.5359413423170354,arnT
b2259,-0.18406368898345807,pmrD
b2265,-0.2006635189480604,menF
b2266,-0.6098071433701763,elaB
b2267,-0.2191178326327215,elaA
b2269,-0.44001519666744315,elaD
b2270,-0.2806284195330541,yfbK
b2272,-0.23996492850956697,yfbM
b2274,-0.37136305442395684,yfbO
b2275,-0.32814035649667767,yfbP
b2279,-0.20354018961377532,nuoK
b2280,-0.12219745180626691,nuoJ
b2287,-0.18194058347926223,nuoB
b2288,-0.24126328491461846,nuoA
b2289,-0.23385724233298677,lrhA
b2290,-0.2732264195109889,alaA
b2295,-0.3137129842518302,yfbV
b2301,-0.48868402798449245,yfcF
b2302,-0.5461071495525034,yfcG
b2303,-0.09221172165727265,folX
b2304,-0.3565419091763049,yfcH
b2305,-0.3426773048005441,rpnB
b2306,-0.3203573040302175,hisP
b2307,-0.37671678574817147,hisM
b2308,-0.372136405214326,hisQ
b2309,-0.06919542641246706,hisJ
b2310,-0.6119346991719183,argT
b2311,-0.21136762729908132,ubiX
b2312,-0.1459825381877543,purF
b2313,-0.37907324404964426,cvpA
b2317,-0.27605199013397624,dedA
b2321,-0.13272816327986567,flk
b2323,-0.3186073205636173,fabB
b2324,-0.16663743697004899,mnmC
b2325,-0.2696626734166069,yfcL
b2326,-0.4170123775341853,epmC
b2327,-0.34662157171797303,yfcA
b2328,-0.08591867156762775,mepA
b2332,-0.4456004049334569,yfcO
b2340,-0.6145615662977665,sixA
b2341,-0.5755052248602361,fadJ
b2342,-0.48045740995926045,fadI
b2344,-0.20349647592470266,fadL
b2345,-0.4133323125039876,yfdF
b2346,-0.004911711975761686,mlaA
b2347,-0.5716937177796422,yfdC
b2350,-0.37221358695835194,yfdG
b2351,-0.3298622957361071,yfdH
b2352,-0.11916092766143112,yfdI
b2354,-0.43324622084897957,yfdK
b2360,-0.17665276149665105,yfdQ
b2364,-0.3050603596235449,dsdC
b2365,-0.3639561043220775,dsdX
b2367,-0.4711250597541805,emrY
b2368,-0.40563545905261883,emrK
b2369,-0.2112043302916381,evgA
b2370,-0.30916210962462,evgS
b2371,-0.4530687595380716,yfdE
b2372,-0.30413535285333776,yfdV
b2373,-0.23484361812879706,oxc
b2374,-0.26277308407567046,frc
b2375,-0.2025727859391702,yfdX
b2376,-0.24854588165566432,ypdI
b2377,-0.302183704691292,yfdY
b2379,-0.1590144416148127,alaC
b2381,-0.10983996403592837,ypdB
b2382,-0.11513532177865735,ypdC
b2383,-0.2351242608507355,fryA
b2384,-0.15323621129050707,ypdE
b2385,-0.19517440348852735,ypdF
b2386,-0.31723160304568104,fryC
b2389,-0.4505874045571748,yfeO
b2390,-0.4707023540475247,ypeC
b2392,-0.4223339320257565,mntH
b2394,-0.1494700986277451,insL-3
b2395,-0.11997237712464999,pdeA
b2398,-0.06166429495511068,yfeC
b2405,-0.24162456900974766,xapR
b2406,-0.5227300899377799,xapB
b2408,-0.6201226597604228,yfeN
b2409,-0.07463763466874128,yfeR
b2410,-0.41788082696795226,yfeH
b2413,-0.19164781287012975,cysZ
b2414,-0.05644770523468626,cysK
b2419,-0.5688605834535526,yfeK
b2420,-0.46181798190228,yfeS
b2423,-0.070620235262198,cysW
b2424,-0.09882476056489141,cysU
b2425,-0.21135815015627496,cysP
b2426,-0.1312061231487005,ucpA
b2427,-0.15435829871674353,murR
b2430,-0.27918451467353456,yfeW
b2432,-0.3409079808704629,yfeY
b2433,-0.17124091781333425,yfeZ
b2434,-0.316230695399801,ypeA
b2436,-0.06163994916361992,hemF
b2437,-0.24264141259035737,eutR
b2442,-0.35444062130100706,intZ
b2443,-0.5641305848029111,yffL
b2446,-0.1593300528390866,yffO
b2447,-0.29812229679773194,yffP
