locus_tag,GCI,gene_name
b3188,0.09920169449297211,sfsB
b3189,0.40306626209171703,murA
b3192,0.27807495377669406,mlaC
b3193,0.25501375460832015,mlaD
b3194,0.40910574710198677,mlaE
b3195,0.38171542403802644,mlaF
b3197,0.4087806891216573,kdsD
b3201,0.28964422565393994,lptB
b3209,0.43699834244841346,elbB
b3211,0.33823240583038816,yhcC
b3214,0.32175558360639683,gltF
b3218,0.05892004663836109,insH-10
b3226,0.39515796023177013,nanR
b3228,0.5672228437990536,sspB
b3229,0.6238231596152981,sspA
b3230,0.225634609936162,rpsI
b3231,0.20562151621349217,rplM
b3233,0.08647998491577479,yhcB
b3234,0.04515795255605997,degQ
b3236,0.005782724377063115,mdh
b3243,0.08497794862519921,aaeR
b3244,0.08974759128166365,tldD
b3251,0.13747619039642575,mreB
b3253,0.15148771073704378,yhdH
b3255,0.08495903427190833,accB
b3256,0.11578684193873634,accC
b3258,0.2948873444001739,panF
b3259,0.3836407018965935,prmA
b3260,0.021188289110284832,dusB
b3265,0.07733631569264543,acrE
b3279,0.2247111857876853,yrdA
b3288,0.08553096118063151,fmt
b3289,0.08147081749059974,rsmB
b3294,0.60174889112998,rplQ
b3295,0.5669380195600723,rpoA
b3296,0.5605990390299755,rpsD
b3297,0.2818878619955525,rpsK
b3298,0.15104465853402116,rpsM
b3299,0.042228449970872634,rpmJ
b3300,0.46230639009532903,secY
b3301,0.4992050956268279,rplO
b3303,0.4135148313946719,rpsE
b3304,0.38291619424238005,rplR
b3305,0.3114967633806046,rplF
b3306,0.39391801109946856,rpsH
b3307,0.10383945075216737,rpsN
b3308,0.20804138112058074,rplE
b3311,0.138551920607555,rpsQ
b3312,0.21856887093187663,rpmC
b3313,0.5894528586838534,rplP
b3314,0.5181327718334002,rpsC
b3315,0.40211118434534965,rplV
b3316,0.20523584180876445,rpsS
b3317,0.49451075030621777,rplB
b3318,0.24387574937484566,rplW
b3319,0.41324897247610554,rplD
b3320,0.31402215435252745,rplC
b3321,0.1802905071979818,rpsJ
b3339,0.6847888696983825,tufA
b3340,0.5594108889779603,fusA
b3341,0.4763279705551251,rpsG
b3342,0.2332862062662201,rpsL
b3347,0.29126831162279926,fkpA
b3348,0.09258475479580427,slyX
b3349,0.12715178137063185,slyD
b3352,0.47342562020088674,yheS
b3363,0.2436300433999743,ppiA
b3365,0.2401913545377243,nirB
b3366,0.22765441957783417,nirD
b3367,0.37741362070692125,nirC
b3368,0.21190723802453257,cysG
b3374,0.028468956530952057,frlD
b3375,0.24285117571615122,frlR
b3376,0.11121323820393561,yhfS
b3377,0.023778469980004747,yhfT
b3383,0.13488095238810824,yhfZ
b3384,0.4400205139869608,trpS
b3385,0.36396831782959455,gph
b3386,0.24710568659110832,rpe
b3388,0.03499352458710012,damX
b3403,0.06936761272828382,pck
b3404,0.16630095488977215,envZ
b3405,0.18221959064387297,ompR
b3406,0.1719136401824155,greB
b3407,0.542313562225822,yhgF
b3409,0.27995502914622333,feoB
b3410,0.08992820595502096,feoC
b3412,0.31563949036829,bioH
b3413,0.3988033479657617,yhgH
b3415,0.09110189325395358,gntT
b3416,0.15055724921272012,malQ
b3417,0.28031506963719877,malP
b3418,0.09391662820700011,malT
b3423_2,0.16171331991732793,NA
b3424,0.34304367576178085,glpG
b3433,0.004262553618597866,asd
b3437,0.1884174436267123,gntK
b3440,0.39579196496734725,yhhX
b3441,0.10726706603594355,yhhY
b3459,0.49377124148179713,panZ
b3461,0.21482572253609447,rpoH
b3462,0.2524999998990377,ftsX
b3463,0.12502134915305288,ftsE
b3464,0.47025425016239353,ftsY
b3465,0.39051864768595673,rsmD
b3469,0.47461169536044107,zntA
b3472,0.32314534587374455,dcrB
b3473,0.170025571560539,yhhS
b3476,0.1579756708731485,nikA
b3477,0.1324294764495564,nikB
b3478,0.16190322047942537,nikC
b3479,0.19902239403747204,nikD
b3480,0.0650665704299076,nikE
b3481,0.23604030930869283,nikR
b3485,0.07821076509802043,yhhJ
b3486,0.09176764213553239,rbbA
b3487,0.12243710918536811,yhiI
b3493,0.3476715249677301,pitA
b3495,0.009635355712875278,uspA
b3497,0.1393398276600702,rsmJ
b3499,0.3220499894658953,rlmJ
b3500,0.25697905876063065,gor
b3502,0.1132123073052373,arsB
b3505,0.11523119175942288,insH-11
b3518,0.0015840847748969772,ccp
b3540,0.02770765623327886,dppF
b3541,0.09113611326893027,dppD
b3543,0.176648758087167,dppB
b3551,0.06757406869930901,bisC
b3552,0.10803496658287633,yiaD
b3553,0.2582900161740822,ghrB
b3554,0.17926216404050135,yiaF
b3559,0.721206550247861,glyS
b3560,0.628181938171965,glyQ
b3573,0.19788949316055826,ysaA
b3574,0.02154957049710602,yiaJ
b3590,0.5390842157216673,selB
b3591,0.5261693020684121,selA
b3602,0.4113057533690097,yibL
b3606,0.12499695044067849,trmL
b3609,0.024974319779753507,secB
b3612,0.4641398072092607,gpmM
b3613,0.3772964321231808,envC
b3616,0.25069030451765323,tdh
b3617,0.25473884117694856,kbl
b3619,0.6149173117071078,rfaD
b3620,0.4182079082813301,waaF
b3621,0.03326378967096909,waaC
b3623,0.005761757498267938,waaU
b3629,0.0039031597810548096,waaS
b3630,0.050655658346922566,waaP
b3631,0.20594465987337252,waaG
b3632,0.2939859709342577,waaQ
b3633,0.1519539431481332,waaA
b3639,0.5668005672933427,dfp
b3640,0.5509953316340266,dut
b3641,0.5536343393210098,slmA
b3642,0.2032758196733941,pyrE
b3643_1,0.0961548307274201,NA
b3644,0.36129078058405567,yicC
b3646,0.4651500165504715,yicG
b3648,0.11682099267006017,gmk
b3650,0.24936896727226845,spoT
b3651,0.004336705226726801,trmH
b3652,0.018069574415738306,recG
b3655,0.30355107905156,yicH
b3673,0.43418310685561873,emrD
b3685,0.22650646333195337,yidE
b3689,0.44043377726107014,yidR
b3697,0.4607374864084462,yidA
b3699,0.5726687520070631,gyrB
b3700,0.1320052670139752,recF
b3701,0.08162236975082093,dnaN
b3702,0.16251229327326897,dnaA
b3705,0.24077204034136335,yidC
b3706,0.3172473400403023,mnmE
b3711,0.1959479001730217,yidZ
b3712,0.3594324424189494,yieE
b3724,0.06625471994917422,phoU
b3726,0.006205681003345934,pstA
b3729,0.5070118577273105,glmS
b3730,0.501435310002429,glmU
b3731,0.46959949389481315,atpC
b3732,0.41245498106855966,atpD
b3733,0.3952067648461311,atpG
b3734,0.38267146574901056,atpA
b3735,0.2936432162989425,atpH
b3736,0.29786385176882046,atpF
b3738,0.16711915803458377,atpB
b3740,0.15563551298927145,rsmG
b3741,0.1064475476771469,mnmG
b3743,0.10210624549980174,asnC
b3744,0.3572524234696604,asnA
b3745,0.023478596550287646,viaA
b3746,0.2772508024974284,ravA
b3747,0.08794976041569887,kup
b3748,0.016226230239335896,rbsD
b3751,0.06717800688406479,rbsB
b3754,0.04372618398040833,hsrA
b3755,0.39772185830941215,yieP
b3764,0.088595193246369,maoP
b3769,0.016480680266736002,ilvM
b3770,0.16643679051322782,ilvE
b3771,0.11800300856338213,ilvD
b3772,0.10349278474960068,ilvA
b3773,0.3692470936836425,ilvY
b3775,0.5153413659169575,ppiC
b3778,0.041045002212212384,rep
b3780,0.10371412062809521,rhlB
b3783,0.052777302850959336,rho
b3784,0.41759896169631644,rfe
b3785,0.07290110446029924,wzzE
b3786,0.1444358949803178,wecB
b3787,0.22560329352910913,wecC
b3788,0.35212633257229425,rffG
b3789,0.16946884549463465,rffH
b3790,0.307593719341924,rffC
b3791,0.3748286123481504,wecE
b3792,0.08873404075012353,wzxE
b3802,0.3645860972770977,hemY
b3803,0.20060104724558428,hemX
b3804,0.03863821227854374,hemD
b3805,0.017587871691524825,hemC
b3807,0.2044671568903204,cyaY
b3809,0.37643745235075354,dapF
b3810,0.1352656881704858,yigA
b3811,0.0711815011555271,xerC
b3812,0.10178531543108041,yigB
b3813,0.30845074533805217,uvrD
b3816,0.09708880023015674,corA
b3817,0.07878861239925891,yigF
b3819,0.3204562854250898,rarD
b3821,0.4482067924386343,pldA
b3822,0.03680139639081308,recQ
b3825,0.16342670651823166,pldB
b3831,0.13798126469253344,udp
b3832,0.08505561422917132,rmuC
b3833,0.39752232887203115,ubiE
b3834,0.41976413109784816,ubiJ
b3835,0.3160273489284712,ubiB
b3838,0.3783499728166657,tatB
b3839,0.35889574186090467,tatC
b3843,0.08074983395878213,ubiD
b3847,0.4295369383028684,pepQ
b3848,0.23564614148176632,yigZ
b3858,0.019404749834469076,yihD
b3859,0.1434634071663744,srkA
b3860,0.5102734347118,dsbA
b3861,0.07985298559656269,yihF
b3863,0.6526243195637729,polA
b3865,0.39827528877729146,yihA
b3867,0.3229884847571597,hemN
b3868,0.1651246773896941,glnG
b3869,0.34479158586333375,glnL
b3870,0.28334409668100985,glnA
b3871,0.2616064926787012,bipA
b3872,0.2754453598186992,yihL
b3891,0.5467866859171989,fdhE
b3892,0.20495925786189448,fdoI
b3893,0.18572799307498283,fdoH
b3894,0.067540378146065,fdoG
b3902,0.04263095360967953,rhaD
b3903,0.32248029468271305,rhaA
b3916,0.34818974847634804,pfkA
b3919,0.36201763489736344,tpiA
b3920,0.016652942175481095,yiiQ
b3924,0.17172052301726984,fpr
b3925,0.4505017270670611,glpX
b3928,0.02586893122277494,zapB
b3930,0.2630785206004798,menA
b3931,0.3158138339727226,hslU
b3932,0.3058714409835599,hslV
b3933,0.2791568013334284,ftsN
b3934,0.12030486714388619,cytR
b3935,0.01014569677104418,priA
b3942,0.0862313002365711,katG
b3943,0.029909581085116824,yijE
b3945,0.2804938258944113,gldA
b3955,0.16477358256824728,eptC
b3956,0.13437098621681215,ppc
b3961,0.5465021425696064,oxyR
b3963,0.1798638040753419,fabR
b3966,0.20776023905422028,btuB
b3967,0.251117666590828,murI
b3980,0.37362334838023475,tufB
b3981,0.4230536304265919,secE
b3982,0.22112449067580814,nusG
b3983,0.37325689115638455,rplK
b3984,0.35397780256606354,rplA
b3985,0.6339021489472241,rplJ
b3986,0.3747567681850028,rplL
b3987,0.4860626567330736,rpoB
b3988,0.5296240149397448,rpoC
b3989,0.07897794889895074,yjaZ
b3997,0.5566880965544072,hemE
b3999,0.1244962437623752,yjaG
b4000,0.17759314856180483,hupA
b4001,0.33412061912646707,yjaH
b4002,0.010742815676372933,zraP
b4003,0.2418883079883567,zraS
b4018,0.0926623575888642,iclR
b4020,0.10117154502699609,yjbB
b4021,0.3411592647590387,pepE
b4022,0.1443809517084119,rluF
b4025,0.11010618120889559,pgi
b4041,0.17587252684094518,plsB
b4043,0.275985606081829,lexA
b4044,0.1647929103304878,dinF
b4046,0.2418897265669025,zur
b4049,0.26575659546181335,dusA
b4052,0.24207027766722675,dnaB
b4053,0.08565660829547796,alr
b4055,0.19798626335885555,aphA
b4059,0.18628141198400644,ssb
b4065,0.5584262710189707,yjcE
b4070,0.3532312788238791,nrfA
b4071,0.38158220872543996,nrfB
b4072,0.32930532295340087,nrfC
b4073,0.16471417633536062,nrfD
b4077,0.46554489828399404,gltP
b4079,0.21558243862790122,fdhF
b4080,0.12491569108288808,mdtP
b4108,0.2768317169461184,yjdM
b4113,0.09406844800583021,basR
b4116,0.24831816048720937,adiY
b4122,0.3573179406195339,fumB
b4123,0.1797936352308328,dcuB
b4125,0.02759457478838993,dcuS
b4129,0.28840284194938887,lysU
b4133,0.09121160537223676,cadC
b4136,0.27637942805114746,dsbD
b4137,0.0681562118536212,cutA
b4138,0.30912454969059155,dcuA
b4139,0.23509862375981413,aspA
b4145,0.05958701515505615,yjeJ
b4147,0.2502055290953739,efp
b4150,0.5437468335208238,ampC
b4151,0.19594997503951928,frdD
b4152,0.15009675660053742,frdC
b4153,0.25470907924965025,frdB
b4154,0.3333146505015917,frdA
b4160,0.030315259121823555,psd
b4161,0.1536748559822191,rsgA
b4162,0.5116399807778446,orn
b4170,0.25009771808840886,mutL
b4173,0.15827617995252466,hflX
b4174,0.36755941168779,hflK
b4175,0.06396745692327843,hflC
b4177,0.25417559614141805,purA
b4178,0.04012973591881555,nsrR
b4179,0.3253476586718287,rnr
b4180,0.45270798448154165,rlmB
b4182,0.046117957719703735,yjfJ
b4191,0.23293757454302066,ulaR
b4192,0.0896338041824212,ulaG
b4195,0.20938977288850527,ulaC
b4198,0.004093515279560571,ulaF
b4200,0.4031556229498167,rpsF
b4201,0.31883657391915793,priB
b4202,0.15220697031510083,rpsR
b4203,0.4781956964781995,rplI
b4207,0.6058567379448195,fklB
b4209,0.06205035960388866,ytfE
b4211,0.09464875240598966,qorB
b4213,0.0923258837262792,cpdB
b4220,0.23507187380184769,tamA
b4221,0.22877535071552943,tamB
b4226,0.4380473573520043,ppa
b4232,0.07291612595320103,fbp
b4233,0.26729273564038664,mpl
b4235,0.44272674560808345,pmbA
b4238,0.04002770025370699,nrdD
b4239,0.12439506492411288,treC
b4240,0.108707547576964,treB
b4241,0.037044900339253416,treR
b4242,0.15838028017350642,mgtA
b4243,0.1162611788810399,ridA
b4245,0.0302453092626115,pyrB
b4255,0.16208229668588978,rraB
b4256,0.07857946569919926,yjgM
b4258,0.4908287865981885,valS
b4259,0.49906834820428186,holC
b4260,0.30585713534244025,pepA
b4262,0.10967496257327976,lptG
b4288,0.27455713058023035,fecD
b4289,0.20315089536525524,fecC
b4290,0.301059120250162,fecB
b4291,0.18711724180880474,fecA
b4306,0.07530221237520174,yjhP
b4312,0.2770054009567942,fimB
b4314,0.16545130683401293,fimA
b4315,0.038697501765155504,fimI
b4316,0.025395592711099424,fimC
b4322,0.09084694666641166,uxuA
b4323,0.09380220639934853,uxuB
b4324,0.049693089037400585,uxuR
b4328,0.7283617758301671,iadA
b4330,0.27277217846094437,yjiH
b4334,0.04635090738986286,yjiL
b4335,0.10595323583888872,yjiM
b4337,0.04130312578061788,mdtM
b4349,0.2995858490239578,hsdM
b4350,0.2307262350996756,hsdR
b4351,0.2722070341058754,mrr
b4352,0.09277826858708886,yjiA
b4360,0.08619249319887105,yjjA
b4362,0.1552655396500228,dnaT
b4363,0.21820328635100075,yjjB
b4364,0.22745349011932622,yjjP
b4375,0.2549082996518258,prfC
b4379,0.3439886557142793,yjjW
b4380,0.4240966746996845,yjjI
b4384,0.11565149074362867,deoD
b4385,0.3644506065794462,yjjJ
b4386,0.240089133938495,lplA
b4387,0.2955806273420648,ytjB
b4388,0.2116733101077888,serB
b4389,0.22569715875211083,radA
b4391,0.40897201276856776,ettA
b4394,0.1489869413970155,yjjX
b4398,0.0023068285139865212,creB
b4403,0.11981884306440932,yjtD
b4466,0.32703663078732925,yghJ
b4469,0.04278400402754019,ygiQ
b4470,0.2335534699074126,cyuA
b4476,0.11822337298597296,gntU
b4479,0.026678370388991526,dgoR
b4483,0.294896069426085,tatD
b4515,0.016558806154811184,cydX
b4537,0.00873105206951222,yecJ
b4634,0.1513720283820176,aaaD
b4676,0.19958147657424935,yoaK
