locus_tag,mean_exp,gci,gene_name
b1419,2.6532256840695863,-0.16407293511134988,ydcA
b1420,3.748778323718827,-0.29721044178083117,mokB
b1421,4.066368310129703,-0.3021179080054448,trg
b1423,4.46779495491201,-0.5327029277650864,ydcJ
b1428,4.6068072622030485,-0.4812574952895092,ydcK
b1429,4.575524421396124,-0.25134095657946154,tehA
b1433,3.595360584817955,-0.3146936447317197,ydcO
b1438,5.013701051332705,-0.4540159685998495,hicB
b1439,5.26462874781616,-0.292767339523278,ydcR
b1440,5.132326214831373,-0.5080573904829591,ydcS
b1441,3.8349815917361143,-0.4859731743397765,ydcT
b1442,3.581002388091274,-0.4747308965320663,ydcU
b1443,2.853955851568218,-0.540152088595366,ydcV
b1444,4.35612683272377,-0.5302487640691164,patD
b1447,4.854480751535977,-0.28095114381001357,ydcZ
b1449,5.148937435405996,-0.5145249510821566,curA
b1450,4.175238120381086,-0.521397179805934,mcbR
b1451,4.712376257466764,-0.18490728019833472,yncD
b1454,3.946208296063135,-0.6197356722539961,yncG
b1456,2.8397429471888933,-0.34952633513845216,rhsE
b1457,2.0150553224624623,-0.33382812986532623,ydcD
b1459_1,2.1378714261913925,-0.4762555628181164,NA
b1460,1.0519026053674445,-0.3283507159701344,ydcC
b1461,4.086695658898484,-0.33345202004189123,pptA
b1462,3.493320821219398,-0.6121321479823201,yddH
b1463,3.961327469135335,-0.4144769937859445,nhoA
b1465,2.5122457979873367,-0.3959643357236685,narV
b1466,2.1876812320874612,-0.29536296895647945,narW
b1467,2.9562268807099445,-0.32579077389501054,narY
b1468,3.187908801113427,-0.1857515788225728,narZ
b1469,1.7103483314297023,-0.27817521402564166,narU
b1473,5.020981568322336,-0.03115791112342068,yddG
b1475,2.3316264065150514,-0.08221602594323488,fdnH
b1476,3.8699912005944888,-0.3307456904499565,fdnI
b1477,5.280244892157181,-0.3007030176551658,yddM
b1480,5.017998353036365,-0.5714878307170499,sra
b1481,1.2541081952263786,-0.506505250560071,bdm
b1483,3.108913037690732,-0.49317889007843774,ddpF
b1484,3.236485103923546,-0.4599555178110112,ddpD
b1485,3.113176078506788,-0.34283053212297476,ddpC
b1486,2.590999780932425,-0.4110373921363805,ddpB
b1487,3.7467826898462415,-0.50826157219475665,ddpA
b1488,3.1511448059508647,-0.48190743409022246,ddpX
b1489,3.934471462396405,-0.6568229121085344,dosP
b1490,4.995450326969173,-0.6361025131622028,dosC
b1494,4.7542613326224075,-0.1914134874080672,pqqL
b1495,4.5560046021245855,-0.2747953809775816,yddB
b1496,3.599878478530877,-0.3262074682806775,yddA
b1497,1.8882015011050612,-0.18697167411615143,ydeM
b1498,4.315205863774487,-0.084466769601055,ydeN
b1499,1.6652110510900755,-0.2198191320398394,ydeO
