GCI,gene_name
-0.014059250637553877,htpX
-0.05430423631575853,hupB
-0.38555361803216814,hycE
-0.688543333040912,hycI
-0.32685797610228384,hypE
-0.462026646861024,iaaA
-0.7710003632932877,icd
-0.7661865989936819,iciA
-0.3628158473913335,idi
-0.7289392666830957,ihfA
-0.7070722787854715,ihfB
-0.38926765342863756,ilvA
-0.22372741001213767,ilvB
-0.7128516739921228,ilvC
-0.4132678651487842,ilvD
-0.3288814578692702,ilvE
-0.8037444158770697,ilvH
-0.8977759423966086,ilvI
-0.25342938571504625,ilvN
-0.08646875673764741,intF
-0.6069326318172742,iraP
-0.06468648961172259,iscR
-0.16730350583624956,iscS
-0.15534577681676018,iscU
-0.13244807650685378,ispB
-0.48654571886909626,ispE
-0.5251828016837439,ivy
-0.8158004731849083,katE
-0.7573565854492917,katG
-0.535056458016246,kdgR
-0.7678316885463295,kdpD
-0.2984774893022403,kdsA
-0.4897311508297194,kefC
-0.42601070509962324,kgtP
-0.1949343086964396,lamB
-0.5949969213787799,ldcA
-0.5658307957938686,ldcC
-0.3887909287563622,ldhA
-0.8953333839716914,leuA
-0.9205304124118775,leuB
-0.9122121433967423,leuC
-0.944359609443024,leuD
-0.17472000892160658,lexA
-0.010109774067217485,lgt
-0.19954137721261558,lhgO
-0.865723445843236,livF
-0.7653964986487346,livG
-0.9659948199577991,livJ
-0.8753686940761477,livK
-0.8263441581839979,livM
-0.07194803340450551,lldD
-0.3928408114135711,loiP
-0.5656754575297083,lolB
-0.2807387260024618,lpoB
-0.5661738587469628,lpp
-0.3726856253355112,lptA
-0.06678383701573568,lptB
-0.5837694937746223,lptC
-0.18691776121453957,lptE
-0.4791757589299492,lptF
-0.18380063839981498,lptG
-0.2583935650705725,lpxA
-0.6442741648311278,lpxC
-0.23184428381761615,lrhA
-0.9239221770745302,lrp
-0.13549865558922164,lsrA
-0.523666703916297,lsrB
-0.607772799646676,lsrF
-0.5535951888935399,lsrG
-0.23332398853720362,lsrK
-0.7402390183081338,ltaE
-0.34637464388784733,luxS
-0.6968792372804232,lysA
-0.517375743659614,lysC
-0.6873657111926159,macA
-0.299205928795825,maeB
-0.6362536844338852,mak
-0.24173069009326933,malE
-0.27411902000871136,malF
-0.17164907598534715,malK
-0.15950353040632312,malM
-0.1954305142692138,malP
-0.2337275355175478,malQ
-0.26529393012968994,malT
-0.18487418003683156,malZ
-0.3830300209491553,manX
-0.37987372338092423,manY
-0.3562751621209337,manZ
-0.3885806256288044,matP
-0.3051846407659463,mazG
-0.19052473845363319,mdaB
-0.3868609588396834,mdh
-0.04324554387682713,mdoD
-0.350365693691814,mdoG
-0.21688621510926995,mdoH
-0.5549203531727138,mdtA
-0.4048542258275565,mdtB
-0.30042044921785827,mdtF
-0.016452651126785033,mdtK
-0.4992704623365123,melA
-0.5241354627489351,mepS
-0.5934697354705966,metA
-0.8275693760148145,metB
-0.8310478275478785,metC
-0.6849279989627434,metE
-0.6257908504539588,metF
-0.5920391833236281,metH
-0.5599277067821107,metI
-0.2858585930319531,metJ
-0.1582076507413981,metK
-0.40268662420730106,metL
-0.7955380223595936,metN
-0.8827709671774971,metQ
-0.5704443729234685,metR
-0.3243332631539855,mfd
-0.25561021530808775,mglA
-0.3268130118345656,mglB
-0.13310858782723445,mglC
-0.028723007675939074,mgsA
-0.20536915826553587,mgtA
-0.21593719756745508,mhpE
-0.2539197527338426,mhpR
-0.1975157419312723,minD
-0.5423300258623389,minE
-0.11173108496266818,mioC
-0.07436899791841424,mlaC
-0.25849727042625753,mlc
-0.09206247424948683,mltB
-0.30942510421108477,mltC
-0.726275920792327,mmuM
-0.6596342706234474,mnaT
-0.20233729409182305,mnmE
-0.24267578190257158,moaB
-0.2895212662207682,mobA
-0.43879412158164216,modA
-0.40257876971319917,modC
-0.8633239775295773,modF
-0.04491874185322028,moeA
-0.4543769238986813,mpaA
-0.06310250890188136,mppA
-0.3917190394158965,mraY
-0.8485026045360314,mraZ
-0.21344975268712293,mrcA
-0.46737370629904074,mrcB
-0.02073894689164504,mreB
-0.09605953915706797,msbB
-0.6817877570038402,mscL
-0.46660049443686874,mscM
-0.047224989603455385,mscS
-0.4869326489750835,msrA
-0.7824676679929488,msrB
-0.3719446422631782,msrC
-0.8733691432282034,msyB
-0.36396920529945387,mtfA
-0.3492094679246494,mtlA
-0.27632175438058193,mtlD
-0.06813269637891396,mug
-0.18115443261639289,mukB
-0.10977316143763649,murG
-0.648321966609712,mutL
-0.27272198015223165,nadA
-0.11872256050156209,nadB
-0.5126690607693257,nadC
-0.646517570413469,nadE
-0.7152563754758299,nadR
-0.4319120871532362,nagA
-0.48081066699708325,nagB
-0.2830942672724515,nagC
-0.16125507007299317,nagD
-0.18386574330045316,nagE
-0.20223813088075873,narL
-0.15619228115128264,ndk
-0.0841043119272967,nei
-0.6392256908296821,nfi
-0.019431478386516682,nfo
-0.16102844539213684,nhaB
-0.3067682381715131,nikA
-0.4291186484341149,nikR
-0.8258239804744378,nlpA
-0.11871159927920771,nlpD
-0.36186293880972126,nlpE
-0.6858410060811548,nlpI
-0.643780106705427,nnr
-0.36991264985955175,nrdD
-0.30392369891370197,nrdE
-0.1726898362455842,nrdF
-0.247645379431574,nrdR
-0.1075197755634416,nrfA
-0.0312533007944742,nudC
-0.24879546220830623,nudE
-0.3513085019955198,nudF
-0.3897627508758145,nudL
-0.22760219935560266,ompA
-0.018801198630625685,ompC
-0.44863384786692345,ompF
-0.3584339158568733,ompR
-0.33964222668870697,ompT
-0.23487626811935594,ompW
-0.05614885614831388,orn
-0.664089876847878,osmB
-0.8202997256624698,osmC
-0.7461511603379747,osmE
-0.785735825315849,osmF
-0.08079002717546398,osmY
-0.6030755659505275,otsA
-0.12865465459932324,otsB
-0.2896254143740377,oxyR
-0.005216223042005356,paaC
-0.43186920894463726,paaX
-0.5912349651476394,paaY
-0.75482595482338255,panB
-0.7191033859591767,panC
-0.11711024948809565,patA
-0.3407443640962497,pbpG
-0.1773347937407649,pckA
-0.33350626426738555,pcm
-0.015199217882032094,pdhR
-0.4310768457403042,pdxA
-0.2520388994092068,pdxB
-0.6484151727903643,pdxH
-0.3655264964764391,pdxJ
-0.10763093340062714,pdxK
-0.5176620313745658,pepA
-0.49716721666860647,pepB
-0.22774818513761658,pepN
-0.6498817628855985,pepP
-0.5000774335709282,pepQ
-0.8923968150256587,pepT
-0.4145581262947402,pfkA
-0.3983502996921398,pfkB
-0.7206520623261207,pflB
-0.6356841120902902,pgaB
-0.6646554460093768,pgl
-0.4063826435675946,pgm
-0.7579387170202373,pheA
-0.1344383531441298,pheP
-0.19815543180668727,pheS
-0.3412804375708165,pheT
-0.5359500256918754,phnB
-0.4066871967206435,phoB
-0.7061072223747707,phoP
-0.3818814065526009,phoQ
-0.18602201655966907,phoU
-0.5845000223085851,pliG
-0.37993433877114324,plsB
-0.3132915106626335,plsX
-0.8225905454681238,plsY
-0.6440432004894021,pncB
-0.5178018433840386,pncC
-0.18527516671601577,pnp
-0.574161837237189,pntA
-0.517246859398901,pntB
-0.6051170155675858,pnuC
-0.040936312171046894,polA
-0.9403594052590604,potF
-0.8794753080803155,potG
-0.7407516165417312,poxB
-0.540676678145268,ppc
-0.3222532822048216,ppiA
-0.12565160302513184,ppiB
-0.46410033447489496,ppiD
-0.5839393010356285,ppk
-0.4382157461118907,ppsA
-0.49495617746737247,ppsR
-0.045095359019975904,ppx
-0.5313821371221498,prc
-0.4427703765820989,priB
-0.3632739333967001,priC
-0.841906726043315,prkB
-0.2969556729948478,prlF
-0.32709485543996836,prmB
-0.6481487321849145,proA
-0.4227634830776717,proB
-0.4629267337969869,proC
-0.5265489957404809,prpB
-0.6307553235090886,prpC
-0.4926624622328364,prpD
-0.5167471750002214,prr
-0.051930049397301975,prs
-0.49260390799504894,psd
-0.31941749742846604,psiF
-0.5850215730216156,pspA
-0.3395091892408126,pspB
-0.7297956357210589,pspF
-0.36341325790259427,pssA
-0.5569271433965418,pstS
-0.15787974388214165,psuG
-0.11011270517429954,pta
-0.4604975066746354,ptrA
-0.02583528104626949,ptrB
-0.2714398746466658,ptsG
-0.16745897275577734,ptsH
-0.36208309045080267,ptsI
-0.2082045440784899,ptsN
-0.5281475115911062,ptsP
-0.24379670124974165,purA
-0.206889554793908,purB
-0.65958084258431,purC
-0.36656485119603216,purD
-0.6801328249393181,purE
-0.530015014885503,purF
-0.47971561726058104,purH
-0.7792966043447617,purL
-0.5973722875270263,purM
-0.6943319660585301,purR
-0.6493632769513312,purT
-0.39709974054473757,purU
-0.5478698265974751,puuA
-0.36945194046537194,puuC
-0.4347145108799043,puuD
-0.5276529409246574,puuE
-0.29814155624963784,puuR
-0.2852287662213224,pykA
-0.021531208293616624,pykF
-0.89464105123923,pyrB
-0.6732511098850115,pyrC
-0.39536296093493184,pyrD
-0.06928283088764478,pyrF
-0.8044796225620688,pyrI
-0.42716795223092624,qmcA
-0.8392274785022885,qorA
-0.7056183821884425,qorB
-0.3238256808749974,racR
-0.3315579610382727,radA
-0.2659627258623761,ratB
-0.474438997424065,ravA
-0.3517855307599296,rbsA
-0.30397489830462626,rbsB
-0.5019059235064796,rbsC
-0.4855809291559574,rbsD
-0.3749241950248097,rclA
-0.7974627345909798,rcnR
-0.6847284280295054,rcsD
-0.21853393548529662,rcsF
-0.0981379880108347,recA
-0.49303243801587426,recC
-0.4796781632783304,relA
-0.11448855152266266,rep
-0.07264790241249452,rfaH
-0.17199494107447025,rfaL
-0.008911252846643234,rhlB
-0.4403144430470428,ribD
-0.29644729832694533,ribF
-0.398225936019863,rimI
-0.8252764693937268,rimL
-0.08936356072219175,rlmF
-0.7692160892086156,rmf
-0.04171506267379835,rmuC
-0.10775896672779033,rna
-8.40914414817583e-4,rnb
-0.5365950456838063,rnd
-0.10416346916079154,rne
-0.2873643900782612,rng
-0.5688060839034508,rnr
-0.36681712508868736,rob
-0.6588552956125501,rodZ
-0.07868344683335775,rpiA
-0.0332334596818675,rpiB
-0.2885103117522931,rpiR
-0.1820590761938264,rpmI
-0.2730839705796534,rpoN
-0.3047611134063339,rraA
-0.5434548822816779,rraB
-0.7195960794355046,rsd
-0.3501672001155454,rseA
-0.4983696042447518,rseB
-0.25273037477400406,rsgA
-0.24259867938503896,rsmC
-0.009430383458456437,rsmE
-0.14531172588174202,rsmF
-0.062428767280722296,rsmH
-0.8442557102040846,rssB
-0.36351346585117095,rstB
-0.4075661192707453,rsxG
-0.39582843623051234,rtn
-0.21643018014743248,sad
-0.37128933706372,sbcB
-0.3617979953701975,sbcC
-0.33087922165343797,sbmA
-0.32675216805355756,sbp
-0.19551297001604803,sdhA
-0.11891043139311508,sdhB
-0.025456793883552438,sdhC
-0.05385188291377489,secD
-0.05692847137507157,secF
-0.7853418716497819,selA
-0.17817199700300823,selB
-0.7284676667826709,serA
-0.5456403446036457,serC
-0.1568406141959588,sgcQ
-0.3717417491887313,sgcX
-0.4502833973278267,shiA
-0.3705464516573807,slp
-0.6530231838881934,slt
-0.668284013074269,slyA
-0.20254377852021957,slyB
-0.6385753292549549,sodA
-0.5557409076243538,sodC
-0.4837839497390582,sohB
-0.4298229369109164,solA
-0.015956404427550235,soxR
-0.16882059969229007,speC
-0.1377407393728154,spoT
-0.3777089194821432,sppA
-0.5689580852189248,spy
-0.8042481455270767,sra
-0.29790330597010495,srlR
-0.19203883085504891,srmB
-0.42634763173799994,sseA
-0.49921250543773477,sstT
-0.06764850204855484,sthA
-0.05100383374705933,sucA
-0.31468457081863993,sucC
-0.24466992711616678,sucD
-0.6435547122393205,sufB
-0.30616292435283254,sufC
-0.2900639817783388,sufD
-0.5097543206066718,sufE
-0.6307841877539775,sufS
-0.3724415910751716,surE
-0.8150599176159204,tabA
-0.6579429489981422,talA
-0.4844387749784901,tam
-0.2985463873198127,tar
-0.3598761028703772,tas
-0.2877658368719434,tauA
-0.12879154678653895,tehB
-0.798054806888074,tesA
-0.5621833097014289,tesB
-0.44290377695885735,thrA
-0.17176251868291872,thrB
-0.521048665322272,thrC
-0.15505371182670166,thrS
-0.3523403326638616,tilS
-0.8905244584827223,tktB
-0.19474151895822414,tolB
-0.10522657797800032,tolC
-0.02111938031457302,tolQ
-0.20606444207190008,tonB
-0.181946440696467,topB
-0.6191206625221151,tpiA
-0.45857821997907944,tpx
-0.7491329649343605,treA
-0.8913469862584574,treR
-0.684985949316342,trg
-0.07230955403509025,trkA
-0.8057458046299318,trpA
-0.7968794359918079,trpB
-0.8294714584941855,trpC
-0.8203429765815122,trpE
-0.7500185194479486,trpG
-0.8218019765236387,trpR
-0.11199749477765415,trxA
-0.1717005470483494,tsaA
-0.5322499297118017,tsaE
-0.07885701630717722,tsr
-0.5703000354563434,tusA
-0.19872912308764054,tusC
-0.45647540306533574,tyrA
-0.702110003948031,tyrB
-0.30494664240516145,tyrR
-0.008098629306085677,ubiB
-0.18497552518894572,ubiD
-0.36921502029064274,ubiF
-0.1075348278836586,ubiG
-0.23080687043761083,ubiX
-0.5933604769822879,ugpB
-0.5524059813174836,ugpC
-0.7144211944559534,ugpQ
-0.03283135821702683,uhpA
-0.10998326500031963,uhpT
-0.15667502361391838,uidA
-0.3424368947664804,upp
-0.19860635286614653,usg
-0.671210495097817,ushA
-0.7741667229737607,uspA
-0.23281760552441094,uspD
-0.8076481057171475,uspE
-0.6216584781067562,uspF
-0.11894685194919095,uspG
-0.4268190525698537,uvrA
-0.768425792281798,uvrB
-0.37692604274099395,uxaC
-0.32998262040482396,uxuR
-0.307532340501234,wbbJ
-0.37243426152954384,wecA
-0.7690378292754565,wrbA
-0.7051144699592459,xseA
-0.1955673723265829,xseB
-0.33644537682072195,xthA
-0.24780114062319863,xylB
-0.40522439054941656,xylF
-0.07757904530359006,xylG
-0.13111517551160282,xylH
-0.8669671104763769,yaeH
-0.3445202153462885,yaeP
-0.6239285385378505,yaeR
-0.22253513792817714,yafC
-0.731301006911486,yafJ
-0.41284517059860937,yafK
-0.1638100422191961,yagH
-0.5178336618774586,yahJ
-0.8171236153757673,yahK
-0.8150769959418186,yahO
-0.6502102693390228,yaiA
-0.5530535124706676,yaiE
-0.4675928007653172,yajD
-0.3366345818440546,yajL
-0.8668272745786291,yajO
-0.26819409378315795,yajQ
-0.002637114401120493,ybaK
-0.20438775163906306,ybaL
-0.523423811724098,ybaQ
-0.6835664131418446,ybaY
-0.13641817746945464,ybbA
-0.19853738295591836,ybbO
-0.3859251094481338,ybbP
-0.3777063384885215,ybcJ
-0.43084380984280685,ybdH
-0.8193614745195285,ybdK
-0.5775119520097004,ybdL
-0.08059077426052506,ybdZ
-0.6580050831987081,ybeL
-0.30560396600357104,ybeY
-0.6002358187436472,ybfF
-0.8650662606789462,ybgI
-0.08263517509568383,ybgJ
-0.3643228064876402,ybgK
-0.1187426341234266,ybgL
-0.050958231707029615,ybgS
-0.6774420100634945,ybhB
-0.0026484537101154402,ybhC
-5.876504210817326e-4,ybhK
-0.29552545369053945,ybhL
-0.7475135353303802,ybhP
-0.30151029813340613,ybiB
-0.4031867656965199,ybiC
-0.028889209816993982,ybiJ
-0.15870058867752015,ybiS
-0.0012967241798072305,ybiV
-0.22308335348937172,ybiX
-0.10977388856007715,ybjD
-0.29258687768658437,ybjI
-0.4019195947070352,ybjL
-0.7580611424199092,ybjP
-0.6689615960376541,ybjQ
-0.8146400934684709,ycaC
-0.8723382595686825,ycaP
-0.26039965007178967,ycaR
-0.6163796380437729,ycbL
-0.35177026269922895,ycbX
-0.15295520319154404,yccJ
-0.46036762201659526,yccU
-0.7377354361181229,yccX
-0.5216989825772234,ycdX
-0.019233949930504632,yceB
-0.5676790404112221,yceF
-0.267778103880729,yceG
-0.5005242928892862,yceH
-0.7133488362921816,yceI
-0.660423771538347,yceM
-0.5849715249103808,ycfD
-0.626168682797913,ycfP
-0.07906818596930096,ycgB
-0.6369775772940027,ycgE
-0.17398549363263913,ycgJ
-0.7651388910834379,ycgM
-0.3197871422475806,ychH
-0.3088994320453403,ychN
-0.8246255961120057,yciE
-0.8172033032924888,yciF
-0.03723362312531225,yciG
-0.5571861367780526,yciI
-0.5030632336238917,yciK
-0.6455930772601808,yciO
-0.8388216569339487,yciS
-0.6005004876993865,yciT
-0.7733569669183515,yciW
-0.5269230880728868,ycjF
-0.42469408114456503,ycjW
-0.28771266941217993,ydaM
-0.7658576198353112,ydbC
-0.8933677880947443,ydcF
-0.18682411467978438,ydcH
-0.2489711759066279,ydcI
-0.6190127218771299,ydcJ
-0.8093154976588168,ydcL
-0.4491271611230647,ydcS
-0.48703702604359045,ydcT
-0.595920858809945,yddE
-0.1962564096192657,yddH
-0.35277466982088995,ydeI
-0.6549716912109196,ydeJ
-0.3052907262926219,ydeN
-0.7793862610065151,ydfG
-0.6601624023464041,ydfW
-0.6229570869727721,ydfZ
-0.18080366701884568,ydgA
-0.6592847901369254,ydgH
-0.7519330815114682,ydgJ
-0.4933355847553849,ydhF
-0.8357901382584295,ydhR
-0.6865103323548153,ydhS
-0.2646047044910232,ydiH
-0.4036241559151575,ydiI
-0.6817035586609907,ydiJ
-0.7294482520978204,ydiZ
-0.5703896687581115,ydjA
-0.10812327700386584,ydjF
-0.4471422906850385,ydjN
-0.20411309339709655,ydjY
-0.7871713322669056,yeaG
-0.6252623769639823,yeaH
-0.2569283058936108,yeaJ
-0.3556448052588517,yeaK
-0.6253181046720633,yeaO
-0.4432729976667803,yeaY
-0.453050580988773,yebE
-0.7584131763725687,yebF
