gene_name,GCI
b0463,0.3120769957556443
b0465,0.05096672509544441
b0467,0.07673502518529124
b0469,0.2653610464453573
b0470,0.29782617096830194
b0471,0.14691807479878694
b0472,0.28203979725161626
b0473,0.14601363980031312
b0475,0.1321811071636389
b0477,0.13877518019713808
b0479,0.23253780511194702
b0481,0.19292327005034837
b0482,0.0676790235265561
b0484,0.2572670098077511
b0488,0.023588738831772184
b0492,0.16058904727819268
b0493,0.3901516960766857
b0494,0.1611251857563291
b0503,0.037715672280172814
b0524,0.08835407072900871
b0526,0.35549540386679696
b0529,0.19774936055677375
b0557,0.22598269924054248
b0559,0.1583948611860671
b0568,0.18095860641354697
b0578,0.43142316386623336
b0605,0.003722295451624278
b0606,0.3808566117578034
b0607,0.19112584152404674
b0610,0.19202173877014633
b0611,0.25143254299538426
b0618,0.12331234145440635
b0621,0.2554780623669178
b0632,0.020058472198965595
b0633,0.06991089447134503
b0636,0.20926610505388088
b0641,0.1741705972645827
b0642,0.12606359076037368
b0661,0.013791212901235477
b0662,0.2559486815000727
b0674,0.3168816346033361
b0675,0.2226603973857106
b0676,0.10871528271317073
b0677,0.15115737917594754
b0678,0.21528757583507308
b0679,0.24178521721965993
b0680,0.5014896035314579
b0686,0.05666917608173836
b0687,8.358873524594594e-4
b0694,0.04991358604088115
b0699,0.08414943428964992
b0710,0.04120857284179172
b0711,0.0441725063714627
b0712,0.047458890826273026
b0713,0.09900496557049676
b0714,0.14645452778890336
b0715,0.39943261094485866
b0733,0.3636324138975262
b0734,0.2596147402750784
b0741,0.10001940721237185
b0752,0.028758321405592063
b0754,0.11016222868132065
b0758,0.13485375069568456
b0759,0.14214128961008646
b0766,0.12998231878450675
b0772,0.11418132254041428
b0781,0.1705721868197953
b0794,0.058627308621650984
b0795,0.08758505568513691
b0796,0.2275355096602202
b0797,0.2514050967671606
b0799,0.20907336477925872
b0800,0.11015867079921063
b0801,0.02953829107088144
b0814,0.31010502263136597
b0820,0.035016573935648755
b0821,0.15432512487706765
b0822,0.041040428491349354
b0824,0.21205074301038987
b0825,0.15094130071526526
b0826,0.2433621431104318
b0827,0.3868719115398352
b0843,0.25524894129520304
b0845,0.14211076209655277
b0848,0.11258363543649329
b0850,0.039630004750594236
b0851,0.008879242965592444
b0852,0.0675540722802403
b0860,0.027854464223004492
b0872,0.2936435860333484
b0873,0.2661463521818165
b0877,0.30907812355166897
b0886,0.1474610100859056
b0887,0.15906210315256417
b0888,0.27962879788223843
b0891,0.05704235536350014
b0893,0.6276506855061996
b0894,0.4212319373120996
b0895,0.24939378632983483
b0896,0.09381862096622488
b0902,0.2803378734232563
b0903,0.13081491485070368
b0904,0.13801298332102885
b0905,0.3519762223783879
b0908,0.032291672192749095
b0911,0.041047039176438344
b0918,0.21311348798785268
b0919,0.25445956026747507
b0924,0.3475555629321708
b0925,0.06113996522818591
b0928,0.04211259291547517
b0930,0.052728584901026554
b0948,0.11583915625382346
b0949,0.11835542432154415
b0956,0.22237427303866508
b0957,0.2816768107370328
b0960,0.06403944165716903
b0962,0.03611512901120114
b0967,0.022511118965428248
b0969,0.02926846566987656
b0983,0.019060898619425826
b0987,0.06271011104463227
b0990,0.07625775372526483
b0992,0.15847333491654683
b0993,0.10087173101026833
b1014,0.19851478741395423
b1026,0.014383473906077802
b1033,0.4027764528506161
b1034,0.1242865886997834
b1035,0.2264927248984743
b1036,0.20887486466129915
b1054,0.40176936958449905
b1061,0.03443964483291924
b1066,0.06362924920901378
b1068,0.06027976519393641
b1073,0.04657198297097318
b1074,0.03859965087638062
b1075,0.03095658122344092
b1077,0.014480814427619261
b1084,0.28654580356251347
b1089,0.010187431882853053
b1092,0.33607700872706964
b1093,0.0686791518206642
b1095,0.6492298828776297
b1097,0.01834980501448962
b1099,0.027569183178791517
b1101,0.47359900286056217
b1105,0.0828120428100519
b1108,0.009694623046796658
b1109,0.39463964876836727
b1114,0.023035505335039078
b1127,0.1509825652276833
b1131,0.06263678857563396
b1178,0.03908287922742317
