gene_name,GCI
CCT2,-0.1840450856816663
CCT7,-0.26683534520154834
CCZ1,-0.6369833902511292
CDC15,-0.055828003039361904
CDC16,-0.4649142531744427
CDC24,-0.776354985074311
CDC25,-0.8489430153774276
CDC28,-0.7453900541460248
CDC36,-0.06778245922754704
CDC37,-0.4040604011945962
CDC39,-0.4203282693920268
CDC42,-0.15714808186859028
CDC48,-0.022746691236623894
CDC53,-0.6661962117832206
CDC73,-0.11216571915641747
CDC9,-0.37056570233505465
CDS1,-0.38529877340669544
CEF1,-0.4616792385420469
CEG1,-0.5640239567212191
CEM1,-0.13872433953270272
CET1,-0.34009690995700925
CEX1,-0.31820097071106473
CFD1,-0.7617638596946397
CFT2,-0.8599850377158161
CHA4,-0.17494990770881833
CHC1,-0.351750872149828
CHK1,-0.44396943356556656
CHO1,-0.03822266614217364
CHS1,-0.45838973553239754
CHS5,-0.5422168770595851
CIN4,-0.9257224689420736
CIR2,-0.7618491829764468
CIS3,-0.23992656321283673
CIT1,-0.3072809974142794
CIT2,-0.19041602279378847
CKA1,-0.4861868586669123
CKA2,-0.10872240291847893
CKB2,-0.7071494194374769
CKI1,-0.49538008955709184
CLC1,-0.23717275681203692
CLD1,-0.8832131047989212
CLF1,-0.7751598216616904
CLP1,-0.8456537264089566
CMC1,-0.5385649377367233
CMC2,-0.330238252078938
CMK2,-0.6936961233173774
CMS1,-0.6890170221554393
CNA1,-0.3386260456635453
CNE1,-0.25013438340663163
COA1,-0.3350757030248929
COA6,-0.025025610823558937
COF1,-0.11226485945953169
COG1,-0.3156695856057781
COG3,-0.7144004668593141
COG5,-0.7947255368897402
COG6,-0.46163830662136274
COG7,-0.6603213090791065
COG8,-0.3732572028937731
COP1,-0.39250594999089766
COQ11,-0.1822054424928528
COQ2,-0.2884304260996251
COQ4,-0.31049542632451604
COQ8,-0.8546933163445073
COR1,-0.3973405309382817
COT1,-0.3972568630243247
COX12,-0.7521189349794123
COX14,-0.32872525709223266
COX15,-0.11067489110311798
COX17,-0.37061659372081374
COX20,-0.6426746214905564
COX4,-0.07597537711582512
COX5A,-0.44647288995983697
COX5B,-0.18998488559030816
COX6,-0.5834633371155803
COX9,-0.40487216073976656
COY1,-0.7317357064033364
CPA2,-0.28500888855648976
CPD1,-0.6788033776962683
CPR1,-0.4500889594736165
CPR3,-0.36773024800032955
CPR6,-0.4604528367650048
CPR7,-0.016888802843730802
CRC1,-0.8543662013119685
CRG1,-0.8597010833898295
CRH1,-0.56040953638879
CRM1,-0.5924782390862458
CRN1,-0.14833974811271494
CRP1,-0.5618502270483733
CSC1,-0.7073380768386833
CSE2,-0.8780364706806394
CSE4,-0.5043631978083793
CSG2,-0.43371496106167606
CSI1,-0.22632710681885715
CSL4,-0.7644904101946038
CSM2,-0.4162413200962998
CSN12,-0.6318982014806676
CSR1,-0.022082171149221817
CST26,-0.49259365931415555
CST6,-0.4901039887562058
CTF4,-0.2765384464400101
CTK2,-0.7436910671177671
CTR3,-0.8380724241760888
CTR86,-0.4649000820451851
CTR9,-0.6731049997218053
CTS2,-0.8106124268557361
CUE3,-0.08189961260889636
CUL3,-0.9118993837526077
CUS1,-0.732338083092162
CUS2,-0.5093509086052016
CWC22,-0.7555735955961504
CWC27,-0.3823703728255085
CWH41,-0.7376550024016817
CWH43,-0.26647788624079505
CYB2,-0.4031947811008016
CYB5,-0.23531234763344736
CYC1,-0.06665657142373524
CYC8,-0.0019071111503550264
CYM1,-0.04718745689119545
CYR1,-0.2792548680580822
CYS4,-0.5496610773967476
DAD2,-0.22783297885096643
DAK1,-0.8232595947176851
DAS1,-0.8260367800252135
DAS2,-0.05595287647414897
DBF2,-0.659417651392327
DBF20,-0.6715154307477808
DBP10,-0.06071642460156693
DCC1,-0.42631888418816133
DCI1,-0.8252173627325885
DCN1,-0.3493492776754175
DCR2,-0.14768289753811956
DCS1,-0.3952604750506704
DCS2,-0.9686324723012469
DCW1,-0.5348363720613084
DDI1,-0.6046356488484476
DDP1,-0.7845035932945966
DDR48,-0.39453316835504204
DEP1,-0.7314207676779283
DFM1,-0.7305922267742364
DGR2,-0.8137221787130893
DIA4,-0.7767045692582043
DIC1,-0.2972826440591518
DMA1,-0.3323671638205821
DNF1,-0.18712073611107993
DNF3,-0.2897212663286668
DNM1,-0.4950738062702943
DOA1,-0.856516414079987
DOM34,-0.7191099663651693
DOP1,-0.6894278439926081
DOS2,-0.31917910258679294
DOT5,-0.9021053425976167
DPB3,-0.6173518130895067
DPB4,-0.5384535047851655
DPH2,-0.33049112329512964
DPL1,-0.7195653901227705
DPM1,-0.262433149883946
DPP1,-0.7807156240925646
DPS1,-0.6437610227726488
DRN1,-0.21484467220183676
DRS2,-0.7853806794699677
DSD1,-0.3315202936284256
DSL1,-0.5941241303105116
DSN1,-0.5306760117567644
DSS1,-0.6870432281980688
DST1,-0.70606641545038
DUG1,-0.6781327756595508
DUN1,-0.3950350917971457
DUO1,-0.2593331246006844
"DUR1,2",-0.28678372644061456
DUT1,-0.39351080622353635
EAF1,-0.47119592739078964
EAP1,-0.900709523570983
EBS1,-0.4706932462751175
ECI1,-0.9014818293279632
ECM1,-0.3372784713075995
ECM14,-0.8609348416416788
ECM19,-0.1690356222257418
ECM21,-0.8063336887943393
ECM22,-0.42762429402143987
ECM29,-0.6616499704030386
ECM31,-0.7659250689428939
ECM32,-0.3287939061561969
ECM38,-0.5753597330689185
ECM4,-0.8066445604078148
EFM1,-0.11628703154754615
EFM5,-0.8052277604304827
EFR3,-0.5724379539422613
EHD3,-0.7791018166095277
EIS1,-0.514352608364947
ELC1,-0.7556534509537957
ELO1,-0.6485674335549417
ELO3,-0.2219091620599186
ELP4,-0.7365855904034317
EMC1,-0.34230293326336075
EMC2,-0.6559084388978592
EMC4,-0.8150303160325253
EMI1,-0.6936888267019796
EMI2,-0.7570682132341346
EMP46,-0.8900775238557264
EMP47,-0.804177120749654
END3,-0.6840965571473894
ENO1,-0.4778852499188142
ENT1,-0.15814030254485015
ENT2,-0.8553985272609717
ENT3,-0.31265250949510726
ENT5,-0.07551991479515305
ENV7,-0.5340203487474153
EPL1,-0.6037391672605598
ERD2,-0.8221995135364755
ERG1,-0.1518205520074361
ERG10,-0.4005160620060768
ERG12,-0.4753215435110644
ERG13,-0.11920479090398105
ERG24,-0.6334241184622321
ERG28,-0.5665615032172822
ERG3,-0.1873725750402431
ERG5,-0.1983476975697825
ERG6,-0.8252254140874611
ERG7,-0.7125281435050198
ERG9,-0.1595151984329327
ERO1,-0.06473812355806934
ERP3,-0.34173990767913187
ERP6,-0.29938314892084944
ERV1,-0.8999570719415029
ERV14,-0.467335506962543
ERV2,-0.5068439738883722
ERV29,-0.6818454744128907
ESL2,-0.867911251915409
ETR1,-0.6986281223143876
EUG1,-0.8221849450235753
EXG1,-0.4029051106682601
EXO70,-0.7965000158477695
EXO84,-0.2270560162892665
FAA2,-0.8202336594009335
FAA4,-0.8615408306030768
FAB1,-0.8199717202086487
FAD1,-0.826194190513868
FAR10,-0.47615542024128293
FAR11,-0.7356999108357293
FAR3,-0.5860586377800195
FAR8,-0.0103103353518731
FAS1,-0.8462857066581234
FAS2,-0.5668136922311211
FBA1,-0.33698168438515247
FBP26,-0.8526155906745598
FCP1,-0.6780686336118388
FCY2,-0.03413197286565853
FET5,-0.7371681877747854
FIS1,-0.05514094413715765
FKH1,-0.33237253646916437
FLC2,-0.3011724224233326
FMN1,-0.33573588599040166
FMP25,-0.20588301981832946
FMP30,-0.23586438573494314
FMP32,-0.7629733309780974
FMP40,-0.8555860318996985
FMP41,-0.7018705098698949
FMP46,-0.8784030498044864
FMP52,-0.8051148653577297
FMS1,-0.8741570922216377
FOL1,-0.1086444225949155
FOL2,-0.2537099798225032
FOL3,-0.8358051569388273
FPK1,-0.04281491118886669
FPR2,-0.9202821473033791
FPR3,-0.7104676082807292
FRA1,-0.28269577847329597
FRD1,-0.3669855530310826
FRT1,-0.5405827393252861
FSF1,-0.7982255397111578
FSH3,-0.1720258704513398
FTH1,-0.8563125164204478
FUM1,-0.6302931467018158
FUN26,-0.37249571742682125
FUS3,-0.6461998167744775
FYV10,-0.909448070092658
FYV6,-0.8927841879140266
FYV7,-0.45966354490041517
FZF1,-0.9107181559488552
FZO1,-0.6752438732496692
GAA1,-0.7911348272302274
GAB1,-0.3149432396089289
GAD1,-0.8181678381461127
GAL11,-0.14889872569817952
GAL80,-0.3565361613220216
GAS3,-0.5034588066468891
GAS5,-0.21467352103457193
GCD14,-0.5897084862337667
GCD2,-0.5832706184114329
GCN2,-0.7371528732431012
GCN3,-0.3277483481640131
GCN5,-0.4257796742401607
GCR1,-0.6363720788878674
GCR2,-0.15448988942684846
GCV1,-0.20516550454267737
GCY1,-0.8260621229147131
GDB1,-0.9082605773760283
GDE1,-0.79879760457665006
GDH2,-0.7555932674367581
GDI1,-0.30914840663641147
GDS1,-0.21211690246403456
GEF1,-0.8678228643433733
GEM1,-0.9182693873215304
GET2,-0.4550867558379755
GET3,-0.2122104267346678
GET4,-0.5972697511333864
GFA1,-0.8040692809927258
GGA1,-0.9390571610407517
GGA2,-0.3073167720339569
GGC1,-0.17504606817955654
GID7,-0.8552479490879336
GID8,-0.9077430588588726
GIP3,-0.5451260833492815
GIP4,-0.751920294000149
GIS1,-0.8288175555379843
GIS2,-0.8387191024290562
GLC3,-0.8858185951028646
GLG2,-0.899202811415384
GLK1,-0.9577188219817486
GLN1,-0.3544334144915634
GLO1,-0.8607294376359602
GLO4,-0.6789079840625629
GMC1,-0.664875711554705
GNA1,-0.12124239072297002
GNT1,-0.38282172496857775
GON7,-0.5054321388669833
GOR1,-0.7474664015848321
GOS1,-0.5472689214756022
GPA1,-0.26002557550700867
GPA2,-0.9157428497804728
GPD1,-0.7128743492175712
GPD2,-0.5525547497915333
GPG1,-0.9684619246491433
GPH1,-0.6959494390240833
GPI10,-0.6164495744863596
GPI12,-0.1817559242008914
GPI13,-0.07212206070175095
GPI16,-0.5651417807635984
GPI17,-0.03367018859914074
GPM1,-0.2116878424698838
GPM2,-0.7935303637239778
GPP1,-0.07339154572466103
GPP2,-0.24420925970520552
GPT2,-0.6998879913488598
GRE2,-0.5683343300396632
GRE3,-0.9612799881306127
GRR1,-0.16653428936275963
GRS2,-0.9344996327693754
GRX1,-0.7303703856521944
GRX2,-0.9440383206591453
GRX4,-0.43814238821781326
GSC2,-0.26215833340535016
GSF2,-0.14644254005377752
GSH2,-0.8506272703037312
GSY1,-0.6666122950275685
GSY2,-0.9274359039418365
GTB1,-0.8116219301839154
GTO1,-0.6476743949705209
GTR1,-0.40098507301829023
GTT1,-0.8065489904834863
GUP1,-0.7087548579159407
GUT1,-0.3623203367729078
GUT2,-0.8193311311028384
GYL1,-0.7429854606706715
GYP1,-0.7983262084528484
GYP5,-0.7861455109871732
GYP6,-0.3978404901589652
GYP7,-0.9061645472689123
GYP8,-0.5120268784083153
HAA1,-0.5887838610034761
HAL5,-0.7049058910291256
HAL9,-0.8226240480486181
HAP1,-0.07219285977186812
HAP3,-0.005520328055643457
HAT1,-0.5661788627765448
HAT2,-0.24329768589440853
HBN1,-0.2708757505033202
HBS1,-0.6224195895231992
HCS1,-0.666849951288076
HDA2,-0.524601143760054
HDA3,-0.5705215418863882
HEH2,-0.8473584773038592
HEL2,-0.15172349500742754
HEM12,-0.5959891145513164
HEM14,-0.7924396537091485
HEM15,-0.810239980622231
HEM25,-0.6379841192190685
HEM4,-0.38829978592937486
HER1,-0.9411004482668965
HER2,-0.7979148034389191
HFA1,-0.8343940255385172
HFD1,-0.9268363658525287
HFI1,-0.3505045616126824
HGH1,-0.39767426511703174
HIR2,-0.4069359517299812
HIS2,-0.8090752047515779
HIS3,-0.41062749611239163
HIT1,-0.688740473663286
HLJ1,-0.03672542605286188
HMF1,-0.8477737694966012
HMG1,-0.6452008124857581
HMG2,-0.6453394500150916
HMI1,-0.4449909425244032
HMO1,-0.4261075357039298
HMT1,-0.23078801177382557
HNT2,-0.7848750166166263
HOC1,-0.4984598688090798
HOM2,-0.2718858831338701
HOS4,-0.4185690393863749
HPA3,-0.42652428365477646
HPR1,-0.3080404704934552
HPT1,-0.49003117779023253
HRB1,-0.5803021581517083
HRD3,-0.5589814586647405
HRI1,-0.6673733280681579
HRK1,-0.6872577962817173
HRQ1,-0.7558945445547691
HRT1,-0.8165789333490752
HSC82,-0.12356866397311417
HSE1,-0.8946197545835008
HSH155,-0.9032210416135474
HSH49,-0.6675408573011501
HSL1,-0.12890346939720343
HSM3,-0.6875340928709001
HSP104,-0.9186659065772631
HSP12,-0.8884512444129482
HSP150,-0.6645998012023312
HSP26,-0.8460768783644957
HSP31,-0.33603284670306643
HSP42,-0.8439982939345407
HSP78,-0.9706134476187662
HSP82,-0.22805329337917724
HTL1,-0.3576551549048539
HUA2,-0.3418490886899368
HUL5,-0.1715451284865336
HUT1,-0.28137887309359194
HXK1,-0.6327720279153115
HXT2,-0.08179447718048835
HXT6,-0.011727813437752895
HYP2,-0.4605876297944727
HYR1,-0.9493971729617423
IAH1,-0.37434515783336336
IBA57,-0.21678507910137423
ICE2,-0.8899674477341116
ICL1,-0.9033474824525662
ICL2,-0.6696116722747001
IDH1,-0.03893792725789023
IDH2,-0.16874412624254245
IDI1,-0.32448204662088626
IDP2,-0.9590672385594176
IDS2,-0.7365958879105085
IES1,-0.3983054895341661
IES2,-0.4067142959619379
IES3,-0.431703277704156
IES6,-0.6120781289474984
IGO2,-0.18743155034386977
IKI1,-0.8441817967714718
IKI3,-0.5495923597164769
IKS1,-0.9395146895860796
ILV5,-0.4531682126648488
ILV6,-0.6261897981064093
IMH1,-0.09453418317571531
IML1,-0.643310194619885
IML2,-0.26368986488216084
IMO32,-0.3495591070112859
INH1,-0.6653646897471146
INM2,-0.42990785843848056
INO1,-0.9124461355840051
INO80,-0.5579648017203546
INP51,-0.46717045366927407
INP52,-0.588828702605257
INP53,-0.3428616447246555
IOC2,-0.6785324156008335
IOC3,-0.06885027526096471
IQG1,-0.2686170137539917
IRA1,-0.36125192852890364
IRC20,-0.08429206207777601
IRC21,-0.4805963753600654
IRC24,-0.41766530899484505
IRC3,-0.8367553420007766
IRE1,-0.8805784299453091
IRR1,-0.0216829916712382
ISA1,-0.04378255853853758
ISA2,-0.7346842859303873
ISC1,-0.09781876158368487
ISD11,-0.2474413651547116
ISN1,-0.8817117250024247
IST2,-0.6747795888310067
ISW1,-0.6357345764052094
ISW2,-0.577809207423148
ITC1,-0.5774890098273915
IVY1,-0.5994684035642303
IZH2,-0.026948160798937536
JEM1,-0.4671179364064025
JEN1,-0.5636317481555836
JIP4,-0.020383067673345922
JJJ1,-0.7396019701629333
JSN1,-0.7904105684227547
KAE1,-0.03394789151203928
KAP104,-0.39267402907589843
KAP114,-0.5973756591667934
KAP120,-0.7008660099459928
KAR3,-0.2551871486424592
KCS1,-0.42828558715455556
KEI1,-0.03479978416203189
KEL1,-0.3619188611685117
KGD1,-0.4978854125506534
KHA1,-0.4809110018558001
KIC1,-0.7684324828415418
KIN1,-0.8237009775047138
KIN2,-0.7556142111269263
KIN28,-0.09082760978219144
KKQ8,-0.8254938965768972
KNS1,-0.8878310191104214
KRR1,-0.06127921093844654
KSS1,-0.5538288976780394
KTI11,-0.3661242387802904
KTI12,-0.7028140557152625
KTR1,-0.6072008523718476
KTR3,-0.8169929804292936
KTR4,-0.4793510397978007
KXD1,-0.40703639772762623
LAG2,-0.9474729101580329
LAM4,-0.8936137428720792
LAM5,-0.8330182152280456
LAM6,-0.6048409233677843
LAP2,-0.9637056426567583
LAP3,-0.8545227339959935
LAS1,-0.5803761079389994
LAT1,-0.28256356388518
LCB5,-0.842690419513466
LCD1,-0.4278740910532794
LDB19,-0.19886312287840488
LEA1,-0.35089063956245004
LEU2,-0.6112772314662224
LEU3,-0.17463750777083548
LEU4,-0.5338185613204783
LEU5,-0.776962997911214
LHS1,-0.5784227665767288
LIP1,-0.9230783852788264
LIP5,-0.2994200444208601
LNP1,-0.6196847788876735
LOA1,-0.25799278048097696
LOC1,-0.3345259478655257
LOT6,-0.5892955924770994
LPP1,-0.5144193400845947
LPX1,-0.7951171414728618
LRS4,-0.7687457392994307
LSB3,-0.7029126062087151
LSB6,-0.7678007707529625
LSC1,-0.5102696166751488
LSC2,-0.5014019474610015
LSM4,-0.2649612082366891
LSM5,-0.2809154065440078
LSP1,-0.882597141443141
LUC7,-0.7918027220758019
LYS14,-0.338369735890474
LYS21,-0.046053072440425065
MAD1,-0.8333234556535292
MAD3,-0.8089265375048831
MAE1,-0.22682765937519486
MAF1,-0.09807668411333274
MAG1,-0.40886069952820664
MAK10,-0.2581235588298702
MAM3,-0.6917731315765246
MAP2,-0.4334109449196967
MAS1,-0.04142353541802818
MBF1,-0.6916635387580558
MBP1,-0.8917953607472899
MCA1,-0.5976103013298967
MCK1,-0.4819145504661896
MCM16,-0.39110102370823824
MCM2,-0.5194243304868017
MCM4,-0.37518743851761505
MCM6,-0.1133357418666332
MCM7,-0.10631394719910899
MCP2,-0.030758331794181127
MCR1,-0.47330009692299996
MCT1,-0.4480145176250428
MDE1,-0.8666743223920693
MDG1,-0.8146627004867831
MDH1,-0.1662326758559537
MDH2,-0.8631403175330463
MDH3,-0.7016070547685176
MDJ1,-0.16523422750645203
MDL2,-0.1650013200923571
MDM31,-0.5548779798465958
MDM34,-0.5779986700082922
MDM35,-0.3976607201615321
MDM38,-0.09980670429155612
MDR1,-0.8165465126537678
MDS3,-0.7626588091785488
MDV1,-0.7018070989715524
MDY2,-0.23291314975504337
MED1,-0.40590376548198936
MED2,-0.3381821964509981
MED7,-0.2297996282501959
MET17,-0.38151915128902397
MET18,-0.559213166076075
MET2,-0.446971027739709
MET32,-0.11575247336441576
MEU1,-0.3643187110416032
MFT1,-0.1252179897874072
MGM1,-0.1860580244631923
MGR1,-0.6522970036677033
MGR3,-0.8229181051221446
MHP1,-0.7915792101120926
MIA40,-0.1820195284661367
MIC10,-0.4076371661428913
MIC19,-0.29863384193544973
MIC26,-0.6837786353181193
MIC27,-0.6365276169502042
MIC60,-0.05517308638100373
MIR1,-0.017513024171273622
MIX14,-0.8143323068573091
MIX23,-0.6619236351554905
MKK1,-0.11240794308726698
MKS1,-0.5373051259829794
MKT1,-0.12229257830865768
MLH1,-0.31003588452498443
MLP1,-0.6319025996953787
MLP2,-0.8462003735624788
MLS1,-0.5928862827012535
MMF1,-0.6219030921915673
MMM1,-0.7905896185788734
MMS1,-0.8914381832056134
MNE1,-0.7750861012732408
MNL1,-0.24984663848583358
MNL2,-0.6666940109758369
MNN2,-0.32982387360933585
MNN4,-0.5605905781909617
MNR2,-0.699165967678994
MNS1,-0.7919248793711504
MNT3,-0.07893260998334599
MOD5,-0.8381064899355984
MOG1,-0.25106254539712
MON1,-0.8958423347155348
MON2,-0.7696452185074519
MPA43,-0.030043177796235478
MPD1,-0.4388755505606578
MPD2,-0.8729420710838411
MPH1,-0.8144935335665582
MPM1,-0.4817545044906038
MPP6,-0.341723609333879
MPS2,-0.8056678158696456
MPS3,-0.7852159404886428
MPT5,-0.7986604735629712
MRH1,-0.537228211973689
MRH4,-0.2979071163924134
MRM2,-0.9079385960109739
MRP2,-0.1799036995232105
MRP8,-0.14576030884992303
MRPL19,-0.0865276039965427
MRPL39,-0.00900839644456334
MRPL40,-0.04824031543958339
MRPS12,-0.5963472304712912
MRPS16,-0.2464330264105835
MRS4,-0.403124403340485
MRX10,-0.6461933039359835
MRX12,-0.5780080759184428
MRX5,-0.7110990989550239
MRX9,-0.927349566514748
MSB3,-0.8576426491613485
MSC1,-0.9536938431589669
MSC2,-0.8905320252126216
MSC3,-0.850220332628987
MSC7,-0.32884559066298147
MSD1,-0.4344355193888248
MSE1,-0.2982876792066001
MSF1,-0.028266267990682614
MSL5,-0.8456881050663656
MSM1,-0.4994912560939983
MSN5,-0.41766470528432603
MSP1,-0.04204477099996454
MSS1,-0.40658611403896083
MSS18,-0.6116876504904711
MSS2,-0.2717272840653799
MST1,-0.3628978636030797
MSY1,-0.06433705097322732
MTC1,-0.3064034574015545
MTC4,-0.9295200596619863
MTF2,-0.6558039642874478
MTL1,-0.5649914913350127
MTR10,-0.3528185194508444
MTW1,-0.20156143423542974
MUB1,-0.8275623131294173
MUD1,-0.8645596673628727
MUK1,-0.4887857466303202
MVB12,-0.05941849514613591
MVP1,-0.5483829725119086
MYO2,-0.3525089261260155
MYO3,-0.6695975664891509
MYO5,-0.046469034374267096
"NAB2",-0.1025700062423176
"NAB3",-0.665499587034371
"NAM9",-0.04359361369422582
"NAR1",-0.5835584470019877
"NAS6",-0.5732989426216765
"NAT3",-0.03806750478637092
"NAT5",-0.17001625804862755
NBL1,-0.07713643506202851
NBP1,-0.6391904466062248
NCA2,-0.8476693690062453
NCB2,-0.6020104750023166
NCE102,-0.9336237739302632
NCE103,-0.4463884002340009
NCR1,-0.9107916289035259
NDC1,-0.4419990290052738
NDC80,-0.5818639688219548
NDI1,-0.23182761968475518
NEO1,-0.8226448434172662
NET1,-0.28765026302769525
NFU1,-0.45881998908423677
NGG1,-0.4073260927524877
