gene_name,GCI
CBC2,0.12546645782244062
CBP1,0.022909952875146685
CBP3,0.051702414153884026
CBP4,0.5409151241719425
CBP6,0.09470056223894156
CCL1,0.0874548596335
CCS1,0.1834599916895641
CCT3,0.32093269724489787
CCT4,0.586720685350907
CCT5,0.20343403911533656
CCT6,0.2720796600968737
CCT8,0.41360465672118973
CDC1,0.12897899447743014
CDC10,0.06986582019774261
CDC11,0.33713218257126604
CDC12,0.17748041782670654
CDC123,0.5336183737943953
CDC14,0.40359324394662466
CDC19,0.31712567382229717
CDC21,0.43065239758296403
CDC3,0.2451296443154082
CDC31,0.18150175462521229
CDC33,0.2548393107685094
CDC34,0.23209956187476155
CDC55,0.07976636994338575
CDC60,0.9123453033713239
CGI121,0.010712000119095042
CHD1,0.024449247370987987
CHO2,0.4795692760805685
CHS2,0.005297208031351927
CHZ1,0.1404748880418732
CIC1,0.4654178172226923
CIN8,0.5540671370356843
CIR1,0.05185632085855801
CKB1,0.2292281774758109
CKS1,0.03524462822410995
CLU1,0.5323895557235433
CMD1,0.570502969393713
CMK1,0.2417368200949589
CMP2,0.14032018847406516
CNB1,0.08471968216954708
CNM67,0.3397601062211704
COG4,0.2064442917520598
COQ1,0.45995594188330863
COQ10,0.16454745709278842
COQ3,0.4419670557224185
COQ5,0.25289527998871253
COQ6,0.1275908245576977
COQ9,0.5232107834167902
COX13,0.06253791975966913
COX23,0.3996829443934471
COX8,0.023369105444413216
CPA1,0.5649285829032468
CPS1,0.18188969710734937
CPT1,0.11625134221584613
CRD1,0.11910856451450536
CSE1,0.04585998934491093
CTI6,0.07860084074094276
CTK1,0.288410758463016
CTK3,0.18741188510528833
CTP1,0.24304151453948797
CUE5,0.0196249490334425
CUZ1,0.7794695212760733
CYC3,0.3205577278952746
CYK3,0.05374709729440119
CYS3,0.6107457637009004
CYT1,0.6102469910591242
CYT2,0.49688391835407064
DAL2,0.15988428775685673
DAL5,0.29779454471301836
DAL81,0.20018499163366937
DAP2,0.5299687972261149
DBP5,0.3783578986812232
DBP6,0.05578236040035201
DBP8,0.8252783096746414
DBP9,0.7651238864972377
DCG1,0.5470388744423507
DCP1,0.22908720804807933
DCP2,0.04993257803088501
DED1,0.728769991646912
DED81,0.6484547205487129
DEF1,0.47387264683179464
DET1,0.1110034453201335
DHH1,0.6309161164919385
DID2,0.4424267573373338
DID4,0.06925190596580726
DIM1,0.7447910906383635
DIS3,0.16843589710403203
DJP1,0.25890821963834343
DLD1,0.048340391829364365
DLD2,0.2109320186241314
DLD3,0.8391189050151665
DPB11,0.22035267490792546
DPH5,0.5586763957499833
DPH6,0.1789537343027525
DRE2,0.5690123215166296
DSK2,0.20893611858782135
DUG2,0.12186203061613911
DUS1,0.5519729429196287
DUS4,0.4619010493410216
DYN2,0.12729492576153384
DYS1,0.6118575808945874
EAF3,0.28353868646189034
EBP2,0.6709385294490474
ECM2,0.0970018061891887
ECM25,0.3763911425244995
ECM33,0.08153438953229465
EDC3,0.22708773181075087
EDE1,0.38447211335347153
EFB1,0.5741504947874517
EFG1,0.6502837839425075
EGD1,0.5503073839929407
EHT1,0.17108646121616294
ELF1,0.2580014801568909
ELO2,0.30227578189931636
ELP2,0.5173926056860655
EMC5,0.2408715676714513
EMG1,0.5472965146429579
EMP24,0.62884016858621
EMP70,0.49957891967147816
ENO2,0.14473532809872758
ENP1,0.014279844409064477
ENV9,0.07429563472233441
EPS1,0.009537686279285579
EPT1,0.4297415427825211
ERD1,0.20461370198333026
ERG11,0.05669818108596294
ERG20,0.31087481992806004
ERG25,0.5388836308818512
ERG26,0.24982247919637435
ERG27,0.1424846780852657
ERG4,0.06855627306576026
ERG8,0.08159122317713907
ERJ5,0.06609686737455367
ERP1,0.5283508227136521
ERP2,0.5360759715758372
ERV25,0.0030531254783050027
ERV41,0.03900999177122488
ERV46,0.6639165900641629
ESC1,0.04754828547422289
ESF1,0.8455278482671575
FAA1,0.19113370094346546
FAP7,0.666415159800943
FAT1,0.04343662202538927
FCF2,0.9043626400638423
FES1,0.08189111781504689
FET3,0.1860726663045012
FHL1,0.03493669189838023
FKH2,0.17295765169745086
FKS1,0.5171120509394953
FMC1,0.3949150151641037
FMO1,0.5825095811775192
FMP10,0.1920877155708129
FMP42,0.24698613380231663
FOB1,0.5350578680912881
FPR1,0.08547223321142677
FPR4,0.16104113442603157
FRQ1,0.43420980893726713
FRS1,0.7376459010768479
FRS2,0.3868859058667722
FSH1,0.6422984570068676
FUN12,0.85486428676141335
GAL83,0.26158506989286434
GAP1,0.15276485991592717
GAS1,0.34703056527797216
GBP2,0.6513239765198242
GCD1,0.6068672091235955
GCD11,0.6796647878432164
GCD6,0.35521883528503473
GCD7,0.3577942952853907
GCG1,0.5879229274766687
GCN20,0.6573590986654289
GCS1,0.2460208181321224
GCV2,0.32297212008505527
GDA1,0.31365219808435446
GDH1,0.4899124666427454
GDH3,0.2617054204646262
GEP7,0.2858768157561945
GET1,0.08477027191091104
GIM4,0.08125489233162159
GIM5,0.25037955906344617
GIN4,0.029140838831005402
GIS4,0.02456060783959954
GLC7,0.18538310115297812
GLC8,0.17501682171611277
GLN4,0.03385172711061611
GLO2,0.2700104862652378
GLO3,0.3158833725039757
GLR1,0.17541622803261464
GLT1,0.10664713888933375
GLY1,0.18440787369963696
GND1,0.19355386755353818
GPB1,0.018512383787493657
GRH1,0.08678966094761326
GRS1,0.6214843716532263
GRX3,0.39975354437916033
GRX5,0.4041191447558063
GRX8,0.8841973514709834
GSH1,0.03099908916070834
GSP2,0.4745663321618596
GTR2,0.2796505039471584
GUF1,0.4544289224920823
GUK1,0.04983861547334824
GUS1,0.27335141719501177
GVP36,0.12221691466069379
HAM1,0.2750273350907585
HAP5,0.19644570066678183
HCH1,0.360107726310194
HCR1,0.3303042266208044
HEK2,0.6317691282310545
HEM1,0.6436215102322038
HEM13,0.20000604088011203
HEM2,0.26852691076692164
HHO1,0.22847964534335274
HIF1,0.12606954126935419
HIP1,0.5505397051010793
HIS1,0.4964900092567578
HIS4,0.6072802041959662
HIS5,0.05401435236503669
HIS7,0.5993105991726708
HMX1,0.14286824352269356
HNT1,0.13283503429384502
HOG1,0.24874067209656275
HOM3,0.08001602275232648
HOM6,0.3713229079842318
HOS3,0.11684277853648024
HRP1,0.28705884776422297
HSF1,0.06333839352891298
HSL7,0.25658393633164095
HSP10,0.3759872583211331
HSP60,0.6840683690768428
HST1,0.6140847998153987
HSV2,0.08083444539789161
HTA1,0.5740787024643232
HTB1,0.2469848276123637
HTS1,0.6802432753348305
HTZ1,0.23153290103543844
HXK2,0.17332214330216023
HYM1,0.3158654149708609
ICP55,0.019112817010108876
IDP1,0.3541814877224883
IFA38,0.4956825078778777
IFM1,0.649317879231115
ILS1,0.13208925437368574
ILV1,0.15496579018711254
ILV2,0.004588720452740706
ILV3,0.42458066207614575
IMG1,0.7244978276425734
IMG2,0.3805315936666503
IMP4,0.6968719771733679
INM1,0.36930007638031687
INO2,0.5869312714660931
INO4,0.060335507880218735
INP54,0.1896869473629905
IPP1,0.10691312701942955
IRC25,0.004770484205533454
IRC5,0.023891233220618747
ISM1,0.12761990763469097
IST1,0.11799832396747253
ITR1,0.21167408407575836
ITR2,0.1930357447101319
IXR1,0.33251202699116683
JHD1,0.026371980216464277
JHD2,0.24607242476192473
JJJ3,0.6419085570857674
JLP2,0.107638548055293
JNM1,0.031085807735565144
KAP123,0.6431948372413928
KAP95,0.03707647886904534
KAR2,0.05687894064664769
KAR4,0.10797547769826986
KES1,0.14534177235786613
KEX1,0.11874336580530999
KGD2,0.1014697470336443
KIN3,0.19700585791762773
KIP2,0.22657952350702745
KIP3,0.22231542031171242
KRE2,0.067515845694808
KRE28,0.19316054030097657
KRE6,0.3758767362214487
KRI1,0.7098854624586864
KSP1,0.2126219607542501
KTR6,0.3881827003967949
LAG1,0.7864338343282495
LAM1,0.06989868686851199
LAS17,0.03951291711380447
LCB1,0.4480285420345531
LCB2,0.4975446182840846
LCB4,0.06913863851980356
LDB16,0.4103779355849055
LEM3,0.49728699263674025
LEO1,0.12070036165653089
LEU1,0.05566767119673594
LGE1,0.2272221074266863
LHP1,0.291579156279222
LIA1,0.7521667937126223
LIP2,0.41734756387385247
LPD1,0.24032251541795407
LRG1,0.07758287081782175
LSB5,0.054085903124073936
LSG1,0.17797826499359426
LSM12,0.26437528222471857
LSM2,0.02668989402325816
LYP1,0.009924573447368325
LYS1,0.42482533953036206
LYS12,0.370179443291556
LYS2,0.04992833990349754
LYS20,0.028905599603594276
LYS4,0.15083784205752698
LYS9,0.4337549159124007
MAC1,0.45915742938370796
MAK11,0.373074241572367
MAK16,0.4755722990200518
MAK21,0.6031755973421473
MAK3,0.6038617772074237
MAL32,0.4702892636477167
MAM33,0.7422255976842828
MAP1,0.19867215963101498
MAS2,0.5711449374900669
MCH1,0.22219106727626728
MCM22,0.239108254248094
MCM5,0.2163712065474726
MCX1,0.03495351650091822
MDL1,0.10081084748691783
MDM1,0.38544005819027355
MDM36,0.38054490546554154
MED4,0.37024543905327817
MEF1,0.5677264312093938
MEF2,0.2663636836314498
MEP2,0.2983021389191851
MES1,0.6594590412660248
MET1,0.5934086950032155
MET10,0.8131153771130624
MET12,0.24993996713206645
MET13,0.5023798363483659
MET14,0.8538090148882499
MET22,0.1346666072975501
MET3,0.1566854098275266
MET5,0.7020982573150515
MET6,0.926467735213664
MET7,0.4445354291835881
MEX67,0.4175431497884822
MGE1,0.545488966320053
MGM101,0.19321225574937387
MGS1,0.003863901650136214
MHF1,0.212784812213556
MHR1,0.4587763159394256
MIC12,0.4860030137664742
MLC1,0.719595091661936
MMT2,0.045226582332389124
MNN1,0.5683116077146615
MNN11,0.4932514779812776
MNN5,0.40594448610320355
MNN9,0.250949436351118
MOT2,0.004974821881270534
MPE1,0.15897592868715246
MPP10,0.8045087796529934
MRF1,0.42296583555417683
MRI1,0.22165265251804486
MRM1,0.5816662899469114
MRN1,0.07432217248543255
MRP1,0.344484333856428
MRP10,0.04264042671578232
MRP13,0.3287992578799044
MRP20,0.7749091081637967
MRP21,0.42942330277907254
MRP4,0.721515294063863
MRP51,0.2100213306076473
MRP7,0.6328940659836593
MRPL1,0.31029662577587686
MRPL10,0.4358888391333807
MRPL11,0.8077354130099123
MRPL13,0.6894211560164122
MRPL15,0.7272426616383695
MRPL16,0.5260354143134404
MRPL17,0.07938746418660604
MRPL20,0.6105138592319385
MRPL22,0.11940317489704708
MRPL23,0.022214954139404382
MRPL24,0.37288342229452465
MRPL25,0.16614440875903042
MRPL27,0.8385573068233394
MRPL28,0.6118617288194217
MRPL3,0.7512892464273598
MRPL33,0.3969841603511158
MRPL35,0.28500488970065235
MRPL36,0.7467957919121014
MRPL38,0.545690091304621
MRPL4,0.7455885268029577
MRPL51,0.6847286286837749
MRPL6,0.5183272597551929
MRPL8,0.5592537813827605
MRPS17,0.6323638562040166
MRPS18,0.6646415328803403
MRPS28,0.4588331466569902
MRPS35,0.6322174657626823
MRPS5,0.7506623219400794
MRPS8,0.5361445926812155
MRPS9,0.691848485280538
MRS6,0.29953745420931793
MRT4,0.6732433622056864
MRX1,0.09216330914297846
MSB1,0.5273774908990538
MSC6,0.15842482461712803
MSH6,0.3962525935101418
MSK1,0.5311603904977744
MSR1,0.06861340682867205
MSS116,0.8063082896728215
MSS4,0.07069557063278237
MSS51,0.041828496540463375
MTD1,0.6411410618940955
MTG1,0.2601991390157938
MTM1,0.09891485782707957
MTO1,0.7892580294236118
MUP1,0.07762756024340832
MVD1,0.5785874568319969
MXR1,0.08962940125619984
MZM1,0.3208866045123249
"NAF1",0.1320811335652253
"NAM2",0.40860916315403817
"NAM7",0.19936452565072088
"NAP1",0.5680766955124833
"NAS2",0.37087255570786093
"NAT1",0.1329102684477455
"NAT2",0.3901228690497367
NCL1,0.38122358638693293
NCP1,0.07340377227036228
NCS2,0.21684507290138985
NDE1,0.21127793140301748
NEW1,0.4879406297579378
NFS1,9.574701379601779e-4
NIF3,0.1897475918516644
NIP1,0.41417218274179285
NIT3,0.0397127539542823
NMA111,0.39037552249351887
NMD3,0.44871625356337386
NNF1,0.27601774185289984
NOB1,0.5473794815474063
NOC2,0.707014262544839
NOP12,0.4783960237598825
NOP15,0.6409102464650498
NOP16,0.779571994355127
NOP2,0.7006051990502031
NOP4,0.9162612184135054
NOP53,0.5721877761632057
NOP6,0.7673762318292805
NOP7,0.7312871041064569
NPA3,0.5856892991835357
NPL3,0.39915812746675317
NPR1,0.6857161678297353
NPY1,0.305428250723781
NSA1,0.16890658348089724
NSA2,0.7016422291141096
NSP1,0.2508014282142138
NTF2,0.45280229460617577
NUD1,0.28199069932009657
NUP133,0.09312606827919673
NUP2,0.25891404040800925
NUP60,0.22549604340461626
NVJ1,0.47030383255341585
NYV1,0.19972031715797262
OCA4,0.3668459922462298
ODC2,0.7224345782904777
OLA1,0.5061796333312538
OLE1,0.13769441373938393
OMS1,0.3662074662020313
OPI1,0.19514779808009594
OPI3,0.3328233765397566
ORC1,0.23594645832294459
ORC4,0.294669697320911
ORC5,0.37650872802959934
OSH7,0.024129061827941712
PAA1,0.28705542568938414
PAB1,0.6061797731009209
PAF1,0.11059779456398153
PAL1,0.06087906785860715
PAM1,0.17863996308290017
PAM16,0.7767491020869522
PAM17,0.5253032846399303
PAM18,0.4202853255314721
PAN1,0.13354967039076376
PAN5,0.09773727596524194
PBA1,0.002026050957234168
PBN1,0.04421329276482407
PBP1,0.4590771728951047
PBP2,0.07974164262778526
PBS2,0.0821434516323217
PCL7,0.057714219313373276
PCL8,0.26284929974349874
PCM1,0.022750653744723445
PCT1,0.11060512866660968
PDB1,0.02526841970289622
PDC1,0.44282935286974867
PDI1,0.4338722652029585
PDR5,0.24931481250291307
PDX3,0.1299886484805337
PET123,0.4994977031407538
PET127,0.12858652445070906
PEX14,0.24533103038373866
PEX31,0.04703621039510724
PFF1,0.06418309327585568
PFK1,0.0016098368097050527
PGA3,0.5457610059172077
PHB1,0.46966165307600977
PHB2,0.26541923657161154
PHD1,0.6536006243355909
PHO13,0.5739292542680087
PHO80,0.372562657107953
PHO85,0.10153532401363434
PHO88,0.47222711926527666
PHO91,0.027892629264942435
PIF1,0.5300514477519775
PIK1,0.4276540436450172
PIS1,0.3272683653719916
PLP2,0.5511200527133746
PMA1,0.10023212564134693
PMT1,0.35367150202351205
PMT2,0.6327407433926628
PMT3,0.3174447422014491
PMT4,0.13864600134401353
PNO1,0.8279330340854816
PNP1,0.0432502311974358
POC4,0.4870861631726664
POL30,0.4677764757491485
POP2,0.03162471225902319
POR1,0.01819356815065008
PPA2,0.2349079324204161
PPH3,0.1855717073971632
PPN1,0.015687794444448233
PRE1,0.3552383654921266
PRE4,0.08261994424264557
PRI2,0.09680958246295716
PRO2,0.4852455254961015
PRO3,0.5878029449671498
PRP11,0.04113610075348764
PRP2,0.029802912111973924
PRP4,0.12517469416613647
PRS1,0.3682147642626612
PRS3,0.4452148005062895
PRS5,0.36932546372300407
PRT1,0.8625682379590118
PSA1,0.7514497905727402
PSD1,0.2419391940435348
PSE1,0.03094060383485964
PSF1,0.3077200535200561
PSP2,0.02570676975799096
PSY4,0.13629359013192535
PTC3,0.23964851082713542
PTC7,0.39452361453472523
PTH2,0.025085979786757424
PTP3,0.5858124926774199
PUP2,0.20909242005660614
PUS1,0.578391245305132
PUS4,0.40334229055649984
PUT1,0.08708329287336497
PUT2,0.06470603653830877
PUT4,0.35887445871953866
PXR1,0.7553707124348887
PYC1,0.04364735696367697
PYK2,0.09972423899472967
QCR7,0.004495152053803624
RAD23,0.19970988489853816
RAD51,0.643068319154617
RAD54,0.08369700739780357
RAD55,0.09870045689180551
RAD59,0.6447797268446264
RAP1,0.17066306491888522
RAT1,0.17985772458709892
RBG1,0.8824339135375587
RBG2,0.4853795880785904
RCM1,0.6194763830425704
RDH54,0.5834306397250929
RDS3,0.19148865483744085
REB1,0.30577156649620246
REI1,0.8803816802477967
RET2,0.3087147208415416
RFC2,0.006602542202747297
RFC5,0.01922651099180543
RFM1,0.159553491014668
RGR1,0.29969377330006486
RHO5,0.07766009927344748
RIB1,0.7238982050387097
RIO1,0.24735663696222296
RIO2,0.40832634877319285
RIP1,0.23712356102222787
RKM5,0.2697480509585921
RLF2,0.18980626799498249
RLI1,0.5974298370824822
RLP24,0.4783153708249468
RLP7,0.7434682648418108
RMD9,0.07213482992171306
RMR1,0.20554041018307623
RMT2,0.04340409541780427
RNA1,0.10075794491713448
RNH202,0.787922550107438
RNH70,0.2682083078103326
RNR1,0.29054738193083485
RPA34,0.6836359802509856
RPB2,0.593215504276451
RPB3,0.32212803020932074
RPC10,0.06585554718409825
RPC17,0.1954742508153871
RPC31,0.21239293417879324
RPC40,0.5008993689075346
RPC53,0.59840573448788
RPF2,0.37673627988596436
RPG1,0.6704224950676937
RPL10,0.8503674019887337
RPL11A,0.7118391223310835
RPL12A,0.7478116940259494
RPL13B,0.8148401802348494
RPL14A,0.1611707913426813
RPL14B,0.07272317378825525
RPL15A,0.6958915909475446
RPL15B,0.6187306320349037
RPL16A,0.9082495391558232
RPL16B,0.9056353059325496
RPL17A,0.6881963056294155
RPL17B,0.793296933452888
RPL18A,0.6013924157147946
RPL19A,0.8532540012747409
RPL1B,0.7664361708889547
RPL20A,0.7812144980496454
RPL21A,0.9535367951380694
RPL22A,0.86874978896347
RPL23A,0.8008395601021915
RPL24A,0.7751281103340864
RPL25,0.040898206997578124
RPL26A,0.6866052158609451
RPL26B,0.7352179585025702
RPL27A,0.7698662686784539
RPL28,0.5003041407111829
RPL2A,0.18897951110298575
RPL3,0.9511418427126296
RPL30,0.6140771256386833
RPL31A,0.8193945888297842
RPL31B,0.8491495492611919
RPL32,0.6544601212161003
RPL33A,0.6666025198737253
RPL33B,0.6498155682369444
RPL34B,0.7296251900690645
RPL35A,0.9390190794581971
RPL36B,0.9067732600398395
RPL37A,0.9199979988345794
RPL37B,0.6318738175700532
RPL38,0.8525306136338534
RPL42B,0.22748339082724023
RPL43B,0.8050904764203316
RPL4A,0.7765979391038855
RPL5,0.9587010934040272
RPL6A,0.7710809741949312
RPL6B,0.7970524259459285
RPL7A,0.8843394809466663
RPL7B,0.8934862454721921
RPL8A,0.8896902498084953
RPL8B,0.897546478238864
RPL9B,0.8103231512022895
RPM2,0.6170063838562666
RPN10,0.1755738703771432
RPN11,0.18645890928865017
RPN12,0.08958643401649877
RPN13,0.2627870817751431
RPO21,0.21282999657356655
RPO41,0.6611591407935506
RPP0,0.6318766093728783
RPP1A,0.8408249856885761
RPP1B,0.8774277626020918
RPP2A,0.800341261216362
RPP2B,0.6734959283021107
RPS0A,0.6572997940037589
RPS10B,0.7771201433735041
RPS11A,0.7065866543494015
RPS12,0.6920949865288226
RPS13,0.6206842328249877
RPS14B,0.7561126580478201
RPS15,0.8850247847066188
RPS16A,0.7845119028280689
RPS17A,0.8726987056355594
RPS18B,0.7330924887628716
RPS19A,0.9505411884060525
RPS1A,0.9587498303312892
RPS1B,0.965763632311378
RPS2,0.4167701212481117
RPS20,0.7840604983591036
RPS21A,0.7160437224885606
RPS22A,0.6971068306066759
RPS23A,0.7055043661758157
RPS24A,0.8234501310212949
RPS25B,0.5421029328887457
RPS26A,0.891816766092912
RPS27A,0.3834494145705611
RPS28B,0.7733135430520651
RPS29A,0.2492593021214385
RPS3,0.8908603064614624
RPS30B,0.8654649766437378
RPS31,0.03778563083324383
RPS4B,0.8466074937708281
RPS5,0.7646193268498279
RPS6B,0.9056455454761003
RPS7A,0.7525095650834178
RPS7B,0.758425128414299
RPS8A,0.5762691790275762
RPS9A,0.9699609063713055
RPS9B,0.9630522506493716
RRP14,0.4876644190269755
RRP15,0.7330652459481963
RRP17,0.0689017768516942
RRP42,0.3882858692195257
RRP43,0.1102879509879969
RRP6,0.3029231654723695
RRP8,0.013646817777988856
RRS1,0.18289835152115255
RSA3,0.5824816461724517
RSC58,0.5902534792552571
RSC6,0.44765131940498903
RSC9,0.24005774347057995
RSM10,0.44768009709005935
RSM19,0.6262151789593319
RSM22,0.3613117296090688
RSM23,0.50757533975601
RSM24,0.6803663877138109
RSM25,0.875032957274019
RSM27,0.2682945309087706
RSM28,0.3520000370959145
RSM7,0.006107627178874078
RSN1,0.5791672153271492
RTF1,0.14155646492134108
RTT107,0.48477748267971577
RTT109,0.3780638388071635
RUP1,0.10296057897031627
RVB1,0.028052384230743764
RVS167,0.06752460136509537
RXT2,0.01767852117247558
SAH1,0.22426239395365996
SAM3,0.9575944067649687
SAP185,0.07774904197510608
SAR1,0.6859936243525688
SAS10,0.8895067542040868
SBE22,0.4481610447383222
SBH2,0.676674804867466
SBP1,0.13245813905835552
SCP160,0.37624464724727846
SCS2,0.8278637675018163
SCS3,0.1835976896330905
SCT1,0.695327477783973
SCW10,0.18104101142764104
SDH7,0.29512628955462794
SDO1,0.36682738518135927
SDS3,0.16791923622229388
SEC13,0.21138602293651365
SEC17,0.10398215002391543
SEC22,0.5569898524910714
SEC23,0.09426532932284155
SEC27,0.011215928899726457
SEC28,0.5634422829901059
SEC53,0.7150585420743175
SEC61,0.582874476569272
SEC63,0.8667234243058262
SEC9,0.43547081477293126
SED4,0.6452816314652108
SEG1,0.16477878800538232
SEH1,0.13563449146074805
SEN1,0.5679389229643746
SER1,0.09083493115669895
SER2,0.7078052935927193
SER33,0.7077036595645241
SES1,0.338901999126943
SET2,0.02763281593687414
SET5,0.0995769854520645
SFB3,0.3734771528609502
SFL1,0.4288389379051608
SFM1,0.51961812776560945
SFT1,0.6434085149440457
SGD1,0.2761693731524793
SGM1,0.4085012561856094
SHB17,0.5903117765665059
SHE3,0.33291955814768126
SHG1,0.701117208692716
SHM2,0.6931334017488295
SHP1,0.2885043224059747
SHR3,0.49359593850143024
SIP3,0.4153451096430871
SIZ1,0.16510759722516272
SKI6,0.47949989612481464
SKO1,0.40407701466127033
SKP2,0.4052842787550257
SKT5,0.48590474629714536
SLF1,0.01878582349985184
SLM5,0.36649480761363784
SLS1,0.45765351257980935
SLT2,0.2696046645362909
SLY41,0.3534316898540237
SMF1,0.3358306480403145
SNF4,0.394241272200763
SNF5,0.28688616907136494
SNF7,0.18770228210277387
SNL1,0.4179938302932239
SNN1,0.29863193732655763
SNU71,0.14080449452571842
SOG2,0.3056994151643474
SOK2,0.14509838634202987
SOL2,0.07183525781815539
SOL3,0.08680339685635184
SPA2,0.44512207416438115
SPB4,0.7840180713242088
SPC3,0.33090050048119796
SPC34,0.05608922695594539
SPC72,0.40377301117117775
SPE1,0.6076349503276288
SPE2,0.11644161059033903
SPE3,0.601707690990849
SPF1,0.47930170589721127
SPT23,0.19744250847405317
SQS1,0.1748589815398644
SQT1,0.6100096520054428
SRB2,0.33526349960414453
SRP102,0.19937452845178014
SRP54,0.1759966259427616
SRY1,0.26308615232195054
SSB2,0.8835079762438888
SSC1,0.7448394959027019
SSF2,0.8445263077281467
SSH4,0.06287643172564449
SSK2,0.03808444411756397
SSL1,0.09813003493980282
SSM4,0.41422634543876796
SSO2,0.2118895505456618
SSS1,0.4733344955763665
SSZ1,0.5618812776758733
STB1,0.5080250374169207
STE24,0.04887470097820527
STE4,0.14329135863388934
STE5,0.4513021690126787
STE6,0.6099059059605625
STH1,0.270074877475158
STM1,0.47238761357405495
STT3,0.28279548146144445
STV1,0.2680797446334976
SUA7,0.7395628600875618
SUB2,0.28482075536381024
SUI2,0.234093135600713
SUL1,0.33254249388168816
SUP35,0.25003757377036984
SUP45,0.5035073429797073
SUR7,0.29963458268541393
SUS1,0.37456019193661966
SUV3,0.06955960663000897
SVL3,0.4435503335238589
SWI6,0.4244104668455654
SWP1,0.10916716073093652
SXM1,0.09396639024880522
SYC1,0.4924420812759974
TAE1,0.405804504254597
TAF10,0.13572174785801225
TAF14,0.23971172353241105
TAF5,0.49181758789108976
TAF9,0.26931669526695656
TAM41,0.04517637299871387
TCB1,0.22962893288976796
TCB3,0.25392178899109175
TCD2,0.3746050041011312
TCM62,0.1550667363276125
TDA5,0.18423850847177112
TDH1,0.11243182441776516
TDH3,0.22614658488928346
TEF4,0.8262073946972062
TFB4,0.1346112776281947
TFC7,0.409415359874273
THI80,0.2016231863035122
THO1,0.493995271290344
THP3,0.2451473485604053
THR1,0.5352046209679006
THS1,0.5655962818818451
TIF1,0.50063516793346
TIF11,0.30575254169995286
TIF3,0.23624648477582594
TIF34,0.39911507050648215
TIF35,0.7389442267106532
TIF4631,0.634950668689978
TIF4632,0.3506519387276535
TIF5,0.8105846454104157
TIM10,0.24630825526398573
TIM17,0.09096127637042516
TIM44,0.5546349437124342
TIM50,0.59355123725673
TIM54,0.5132321046295306
TIM9,0.27114363586585216
TMA108,0.4250949899177656
TMA16,0.7053083113162232
TMA19,0.5430763712625948
TMA46,0.567909090694808
TMA7,0.3449978170804152
TOA2,0.3232690798132325
