GCI,gene_name
0.7364107042530967,CTR9
0.45138505747627206,CUS1
0.04396756897162758,CWH41
0.21642496319893473,CYB5
0.5931077033475909,CYC1
0.013349961121547786,CYC3
0.41575245380567394,CYC8
0.2707212794825087,CYK3
0.7335747799157596,CYM1
0.6286581419659679,CYS3
0.18174869323172332,CYS4
0.1543069000716083,CYT1
0.8167630384011054,CYT2
0.4122416071137735,DAD2
0.25205999680710844,DAL2
0.3297389675969566,DAL5
0.3271369562619369,DAL81
0.17544928728156395,DAP2
0.6326348450524989,DAS2
0.47014775491025207,DBP10
0.7562328398451346,DBP5
0.6379835482541234,DBP6
0.8115711133373672,DBP8
0.689227949178757,DBP9
0.46164777118220734,DCG1
0.5224895293526306,DCP1
0.23609892858795714,DCP2
0.344626899772718,DCW1
0.39174103660628895,DED1
0.7510476917806911,DED81
0.7524917876219127,DEF1
0.7406497737076608,DHH1
0.3853538590306015,DIA4
0.5135140634777634,DID2
0.6650975378530055,DIM1
0.5463555968940013,DIS3
0.6078000478223048,DJP1
0.2654794885260594,DLD2
0.5630744387346153,DLD3
0.09128213887850214,DNF1
0.2918435376883904,DOA1
0.5938118974594242,DOM34
0.5671636521393746,DPH5
0.7213175701682788,DPH6
0.13371726382642582,DPM1
0.3658703002309224,DPP1
0.8515973292946146,DRE2
0.4535547023251287,DRN1
0.0961471102462645,DRS2
0.1746424388794963,DSN1
0.8878702089586077,DSS1
0.7027058200362268,DST1
0.674374183362243,DUG2
0.4484493182438821,DUN1
0.09343112989914186,DUO1
0.7597977203928681,DUS1
0.8452502115864616,DUS4
0.7885682114306796,DUT1
0.7908781392560357,DYS1
0.7369940980945936,EBP2
0.21538870122190257,EBS1
0.46762918097483513,ECM1
0.3113340127770167,ECM19
0.5425162153977896,ECM25
0.035386458312907446,ECM29
0.1729801631257529,ECM32
0.13454154600880286,ECM33
0.6105153024088749,EDC3
0.7730577157813155,EFB1
0.6953891658433046,EFG1
0.2837691142137605,EFM1
0.18323702979609882,EFM5
0.7924159930598911,EFR3
0.778609394283544,EGD1
0.13229150766626072,ELF1
0.7289179662048002,ELO2
0.8233152502450893,ELO3
0.8059351537911758,ELP2
0.22320261119360219,EMC5
0.79316421292305,EMG1
0.7268236058945026,EMP24
0.8446657989031038,EMP70
0.4149007320069042,END3
0.18017629908514454,ENO2
0.661414794876188,ENP1
0.2951640987419423,ENV9
0.6520465247350544,EPT1
0.9239783136817022,ERD1
0.5094853419173192,ERD2
0.14484556766861392,ERG20
0.2501001144453415,ERG26
0.3758871696249131,ERG4
0.012116291924608624,ERG7
0.46505992264084206,ERJ5
0.11946266068097926,ERO1
0.8096812193265636,ERP1
0.7745839644665442,ERP2
0.15827598344173563,ERP3
0.8754097876840388,ERV14
0.8016372200336447,ERV25
0.4645046135221039,ERV46
0.3038594739610484,EUG1
0.6804785609472722,EXG1
0.12471471606601776,EXO70
0.19399472863083678,FAA1
0.8184363329014683,FAP7
0.15294230912496767,FAS2
0.654976588503283,FAT1
0.5638316907259223,FCF2
0.5209153523390335,FCP1
0.3260976473017712,FCY2
0.6764310379311853,FET3
0.5871432485655999,FHL1
0.25542735738586725,FKH1
0.2799859066331371,FKH2
0.6709580377531339,FKS1
0.7159693202847022,FMC1
0.4503930077888486,FMO1
0.5462823535676861,FMP30
0.0038098513639753043,FMP41
0.31879414022872615,FMP42
0.7512771956599966,FOB1
0.8784501792083365,FOL1
0.7074015700848875,FOL2
0.8268827470276685,FPR4
0.7032352274123401,FRS1
0.7724394089609489,FRS2
0.8899251189447741,FSH1
0.8454259543442043,FUN12
0.7486236204981512,FYV7
0.3442886980186044,GAL83
0.11437341059594004,GAP1
0.6507652575975417,GAS1
0.5415456938899238,GAS3
0.5008309593084018,GAS5
0.8391931318860464,GBP2
0.9289094808891938,GCD1
0.7483307592183966,GCD11
0.831426713913195,GCD14
0.7827539050492154,GCD2
0.7942958228012126,GCD6
0.10468186584413251,GCD7
0.8144114424611838,GCN20
0.8196643309843042,GCN3
0.549019474114628,GCN5
0.5772751067073613,GCS1
0.5688802377660414,GCV1
0.7320543962306744,GCV2
0.7228049698388384,GDA1
0.658739152902209,GDH1
0.523084568316575,GET1
0.24988721335000919,GET3
0.6140899497450999,GET4
0.5193482584390661,GGA2
0.589525282796584,GGC1
0.259842602320955,GIM4
0.5620594833368794,GIM5
0.4500217625290666,GIN4
0.13225410031143034,GIP3
0.6108005929585674,GIS2
0.23404755495569865,GIS4
0.22733864146564325,GLC7
0.14387940390093001,GLN1
0.9416710814776005,GLN4
0.7256030010014988,GLO3
0.12148957701868641,GLT1
0.35397953791423103,GND1
0.5106724897087375,GNT1
0.06430920690843957,GPI13
0.2073706968096959,GRH1
0.7802779924185177,GRS1
0.5413751857168734,GRX3
0.7886833324906658,GRX8
0.37509938037687657,GSH2
0.24611624787512332,GSY1
0.6308895923624463,GUF1
0.8205777905568584,GUK1
0.6140086113533065,GUS1
0.348697869987475,GYP6
0.4566250064248299,GYP8
0.7907981988054645,HAM1
0.06226172159876201,HCH1
0.6577036591196972,HCR1
0.8267287637036613,HEK2
0.6949384220372058,HEL2
0.07540584397314988,HEM12
0.513145166550913,HEM13
0.44962001586844386,HEM2
0.5143108819575066,HER2
0.23733350803896935,HFA1
0.6204771568386537,HFI1
0.6681632930754025,HGH1
0.07960577578462194,HHO1
0.2727213926642222,HIP1
0.26935256271180336,HIR2
0.7554968524543634,HIS1
0.41065862846954465,HIS2
0.498212858545485,HIS3
0.5867517883032983,HIS4
0.450754839550008,HIS5
0.6431434192834452,HIS7
0.8413010189820972,HMO1
0.5952157709022889,HMT1
0.4108986851295674,HOC1
0.719621243152986,HOG1
0.18592381754785833,HOM2
0.5170458423227985,HOM6
0.3243048428035259,HOS3
0.6760864117318933,HPR1
0.5105639067460535,HPT1
0.468578292976035,HRB1
0.7282107481423326,HRI1
0.43077082143486456,HRP1
0.8441061349798817,HSL1
0.42907676601256756,HSL7
0.39519013894499133,HSP10
0.555702413759437,HTA1
0.508694657361837,HTB1
0.7619041348996528,HTL1
0.7873887600035783,HTS1
0.4031597052894548,HTZ1
0.4901405183156159,HUT1
0.6999723176221617,HXK2
0.3879584457385769,HXT2
0.26521214199416215,IBA57
0.5963111927582901,ICP55
0.028886192229677355,IDH2
0.5487674443274825,IDP1
0.6459240037314866,IFA38
0.7440596438132686,IFM1
0.38445554104851903,IKI3
0.6860353151335029,ILS1
0.4253585003967598,ILV1
0.10154279244756433,ILV2
0.38939625347068524,ILV3
0.49050742108048256,ILV5
0.41597091379618084,IMG1
0.6597150921235584,IMG2
0.23271379998971445,IMH1
0.026901754361867293,IMO32
0.6767876237314828,IMP4
0.30965259663524636,INM1
0.33225661277875773,INO80
0.46782942151120216,INP53
0.3252657283241189,IOC2
0.3382805760360316,IPP1
0.5367285424246707,IQG1
0.14378855764710818,IRC25
0.1979524446230374,IRR1
0.659329747172726,ISA2
0.2262375608305535,ISC1
0.44301002558317354,ISD11
0.6492024335126367,ISM1
0.07455202663137277,IST2
0.5247355394889355,ISW1
0.5247084432938004,ITR1
0.708474347330033,ITR2
0.12287827298652909,IXR1
0.31400211277226836,JEM1
0.43241976066878063,JJJ1
0.2937511723074779,JJJ3
0.2696031812658782,JLP2
0.52193065104004,KAE1
0.7217670511637742,KAP104
0.4891200221415495,KAP114
0.0657656697187635,KAP120
0.7189980873607339,KAP123
0.18789868313423191,KAP95
0.4298078294997902,KAR3
0.10343451098983446,KCS1
0.1068827168585251,KES1
0.15680439383208394,KEX1
0.021559514490761517,KIN2
0.4569047398881576,KIN3
0.4098776574778326,KIP2
0.450682310208838,KRE6
0.709138706329226,KRI1
0.7853477329664913,KRR1
0.16355729348674494,KTI11
0.3363900927552171,KTI12
0.14279265349482717,KTR1
0.6602982793635884,KTR3
0.38984737622383286,KTR6
0.8664514030012908,LAG1
0.025209344219778204,LAP3
0.7097254926833344,LCB1
0.47400119547228764,LCB2
0.031602852758871064,LCB4
0.10711637972728211,LDB19
0.018024991376208332,LEA1
0.09322423464417892,LEM3
0.04748307687626708,LEO1
0.49677802662050075,LEU1
0.40643850161971273,LEU2
0.25141635066424634,LEU3
0.5802653493766062,LHP1
0.4122909072025818,LHS1
0.7763269368104692,LIA1
0.5404916146502823,LIP2
0.3609579158626819,LOA1
0.09212139026109326,LOC1
0.38854342633077926,LRG1
0.8200527557673613,LSG1
0.5023613213940131,LSM12
0.4129863267632056,LSM2
0.20711244505381937,LSM4
0.7743930048866403,LSM5
0.5803765537553288,LYP1
0.3587098694562341,LYS1
0.615925451643876,LYS12
0.29931220885249,LYS14
0.5756274448663978,LYS2
0.09013840936550314,LYS20
0.684232664351402,LYS21
0.6255119965014982,LYS4
0.5103500817906316,LYS9
0.27640738629899386,MAD1
0.20344822500662588,MAE1
0.41586151788346065,MAK10
0.6961692298837542,MAK11
0.6929735777947069,MAK16
0.7771133771789034,MAK21
0.6495841470450345,MAK3
0.7230532927386767,MAM33
0.8711471952236954,MAP1
0.10438036112524109,MAP2
0.5471653959688546,MAS1
0.7580265386864676,MAS2
0.40813156323541167,MBP1
0.07292400784890361,MCA1
0.28608528470286615,MCK1
0.06707184985863861,MCM16
0.2851666509346636,MCM2
0.1307238854461898,MCM5
0.32871606949604226,MCM6
0.16423743549781455,MCM7
0.718749671660032,MCP2
0.651839500772158,MCX1
0.16181638996932218,MDJ1
0.06969010371524778,MDM1
0.6813230687316356,MDM35
0.25965109547083565,MDM38
0.42513977617338095,MDV1
0.8668345809376627,MED1
0.6525868475046467,MEF1
0.2675886821185216,MEF2
0.2793278758461421,MEP2
0.8518066497483887,MES1
0.8472659513786737,MET1
0.6303120240491429,MET10
0.4245685452362552,MET12
0.812909760839589,MET13
0.878912466111202,MET14
0.5076178144113157,MET17
0.6034164047673758,MET18
0.28367829495486285,MET2
0.5966446256479631,MET22
0.6825167456114299,MET3
0.7551445937820801,MET5
0.8562273392180424,MET6
0.7734558007624803,MET7
0.02535736427666238,MEU1
0.8495924970918355,MEX67
0.15508146381587293,MFT1
0.8644369642563161,MGE1
0.14005888909519423,MGM1
0.5868030956804926,MGM101
0.7434714121553971,MHF1
0.6865347043188663,MHR1
0.28175379298871117,MIA40
0.24100410389965132,MIC12
0.2389587147026255,MIC19
0.4478323682484122,MIC60
0.2567794093231678,MIR1
0.16898374089985693,MKK1
0.65703811295467,MKT1
0.5471005501820404,MLC1
0.37679773981737663,MLP1
0.7019533888567874,MLP2
0.4198418948338946,MMF1
0.6854962241709253,MNL1
0.019651331293028346,MNL2
0.5842620535125659,MNN1
0.8327595645051701,MNN11
0.4994842344726033,MNN2
0.2987646514857359,MNN5
0.8196806138090514,MNN9
0.4681337125657267,MPD1
0.7509263816627094,MPP10
0.20773743799549554,MPP6
0.19872376111256088,MPS3
0.5742234797411111,MRF1
0.5495792648662632,MRH4
0.5001666679372242,MRI1
0.8192095544975005,MRM1
0.2391215361820519,MRN1
0.7570710065208506,MRP1
0.605621451093474,MRP10
0.8031860863092781,MRP13
0.9152466919043006,MRP2
0.2671345256671825,MRP20
0.7416069526064429,MRP21
0.6385300219530917,MRP4
0.6201486858965873,MRP51
0.6467310147109753,MRP7
0.7835902044269871,MRPL1
0.5290366854619816,MRPL10
0.6770398706531717,MRPL11
0.8269863458115916,MRPL13
0.7787008425748635,MRPL15
0.6960421973203913,MRPL16
0.7723281424190355,MRPL17
0.7190331030725952,MRPL19
0.7616359240400739,MRPL20
0.7289309915333413,MRPL22
0.5954890252574374,MRPL23
0.6943623673862082,MRPL24
0.582650620822505,MRPL25
0.825087352285128,MRPL27
0.21679142169015786,MRPL28
0.7745484454584044,MRPL3
0.8286213667814984,MRPL33
0.7160652040532037,MRPL35
0.7465405646498645,MRPL36
0.7190274632367256,MRPL38
0.7369866935541284,MRPL39
0.4191956768031628,MRPL4
0.7765455158956178,MRPL40
0.6814532864077792,MRPL51
0.6732639393492146,MRPL6
0.7279030019732318,MRPL8
0.18047939391535975,MRPS12
0.5168413803099721,MRPS16
0.7571936514877065,MRPS17
0.6417234946590582,MRPS18
0.8581795658794013,MRPS28
0.6950750740956906,MRPS35
0.7477371169812054,MRPS5
0.6055476170883021,MRPS8
0.7785322130817482,MRPS9
0.15316141739371078,MRS4
0.5177703577873368,MRS6
0.7770703565926559,MRT4
0.26038466946981215,MRX1
0.6802384771185547,MRX12
0.40345005546677065,MSB1
0.7467547464954251,MSC6
0.5595191244749945,MSD1
0.6924368097372572,MSE1
0.5547632401639901,MSF1
0.6387027505261784,MSH6
0.8545037306333809,MSK1
0.5193494122183928,MSM1
0.3185352574984237,MSN5
0.40610387415381827,MSP1
0.2927248889709845,MSR1
0.8637386429389926,MSS116
0.3619895670388477,MSS2
0.21912835507915446,MSS51
0.6021199856933984,MST1
0.5029150862715479,MSY1
0.7086124413789848,MTD1
0.3815880347872843,MTF2
0.7471037319364907,MTM1
0.521820577092682,MTO1
0.706903802425934,MTR10
0.03958219552779637,MTW1
0.04676509183613442,MUP1
0.463222428945538,MVD1
0.5495650856672937,MYO2
0.37129392172444864,MYO5
0.6224896096904966,MZM1
0.4754191225450361,"NAF1"
0.7264735012279667,"NAM2"
0.31838168060460237,"NAM7"
0.7838541636139613,"NAM9"
0.7308572298991551,"NAT1"
0.58109892098716,"NAT2"
0.4675069204332129,"NAT5"
0.7470789232388614,NCL1
0.27548581309662035,NCP1
0.5806656998923148,NCS2
0.8029538676248261,NDC1
0.03362304134832276,NDC80
0.6472040481272182,NET1
0.8389234628286387,NEW1
0.28171713119545433,NFU1
0.11227374096785699,NGG1
0.6421791757046713,NHP6A
0.017774302286047577,NHP6B
0.7681031521117797,NIC96
0.7893662915997053,NIP1
0.44649051133782774,NIT3
0.7194377668069035,NMA111
0.40045352288057684,NMD2
0.5802844998943405,NMD3
0.5897239947571037,NMT1
0.2659819137987188,NNF1
0.1614058193183172,NNF2
0.44048277888316817,NOB1
0.7652526382736113,NOC2
0.7550035202831099,NOP12
0.553791932598912,NOP15
0.489067398028648,NOP16
0.6176753834774082,NOP2
0.7620119896462896,NOP4
0.5340032820322167,NOP53
0.38449543928609836,NOP6
0.744943547738184,NOP7
0.5860117044754833,NOP9
0.7645370454344894,NOT3
0.37508992018976556,NOT5
0.22488214774493093,NPA3
0.41809785802923627,NPL3
0.8464573254170114,NPL6
0.3581933197138503,NPR1
0.4368360171380954,NPR3
0.6388723478487244,NPT1
0.07642824924307906,NPY1
0.09244067890092471,NRK1
0.5605329622257441,NSA1
0.630641000606782,NSA2
0.5392091518199785,NSE4
0.8892373618840431,NSG1
0.8477571798486712,NTF2
0.5809202743365732,NUC1
0.33577162413486544,NUD1
0.3683283591886594,NUF2
0.7981648847477982,NUP1
0.5213784753939474,NUP116
0.39989638019346563,NUP120
0.7955336737674351,NUP133
0.7800111360308161,NUP145
0.3185776895535693,NUP157
0.46941879647220414,NUP159
0.8156283129881595,NUP170
0.6508872881521683,NUP188
0.844374680309528,NUP2
0.45431736270316603,NUP57
0.8086843768947084,NUP60
0.8155123146091678,NUP82
0.48364654351921266,NUP84
0.7174659106355369,NUP85
0.08653294448394967,NUT1
0.14486361793960734,NUT2
0.7984637192365087,OAC1
0.14619763432005858,OCA1
0.8223906933670528,ODC2
0.04770926730852128,OKP1
0.5169810482922189,OLA1
0.8285517269603909,OMS1
0.0620081857427911,OPI3
0.0683507803887071,ORC1
0.2963874857819079,ORC6
0.1656501157506369,ORT1
0.569211731993017,OSH3
0.005774404397649886,OST2
0.817266273127689,OST3
0.8101775447945259,OXA1
0.024717934858062066,OXP1
0.28419619412013697,OYE2
0.38385230840558676,PAC10
0.4288572520332267,PAF1
0.5367594032579114,PAL1
0.8423768236947984,PAM16
0.31222819245735783,PAM17
0.8414077497799086,PAM18
0.7226647803627467,PAN2
0.45536492828292474,PAN5
0.7126891321886203,PAP2
0.17633769282954412,PBP1
0.4250419133378804,PCT1
0.44001138966447284,PDC1
0.5402213490046723,PDE2
0.7003450803758661,PDR16
0.19252532165604433,PDR5
0.09349444291646337,PDS5
0.3670685046797599,PEP1
0.10882992300081112,PEP3
0.15253592255121068,PEP5
0.6960190176613951,PET111
0.559656261333126,PET123
0.798728811096713,PET127
0.5238048205245199,PET191
0.5252864174428375,PET9
0.27302562353786053,PEX25
0.3545293892823238,PEX31
0.7644998709809714,PFD1
0.6715748726714427,PFF1
0.16192448281120914,PFK1
0.6227452885376701,PGA3
0.3560790333563661,PGM1
0.4504264451526865,PHA2
0.2731722029393233,PHB1
0.4562330304948119,PHD1
0.5706905433941339,PHO13
0.7891576852618535,PHO88
0.3845379271016607,PHO91
0.5505358293675418,PHS1
0.5173559351971905,PIF1
0.7709652369057188,PIM1
0.638184952305293,PIS1
0.3144613970021859,PLB2
0.7990162817139093,PLP2
0.23215514013315122,PMA1
0.07332990307940056,PMI40
0.8032277430823764,PMT1
0.813246532311026,PMT2
0.860850931654405,PMT4
0.06285897472800787,PMT6
0.5787563665436857,PNO1
0.2997822243938962,PNP1
0.26019811024769024,PNT1
0.25904366518341043,POB3
0.612439214251072,POC4
0.6089424323989212,POL3
0.6631485355869059,POL30
0.47355768924762714,POM152
0.059338719863963905,POP1
0.47934604423754096,POP2
0.5946547599510127,POP5
0.6620402095466815,POR2
0.14713283027032392,PPA2
0.06715867759358499,PPS1
0.5944946243271991,PPX1
0.42588638306355386,PPZ1
0.10332892063450431,PRE9
0.485487459047,PRI2
0.49158624471067264,PRO1
0.43332546466702704,PRO2
0.17383862952686305,PRO3
0.2055325407849228,PRP11
0.2986100573927318,PRP16
0.9242139476130423,PRP19
0.07345650165402538,PRP22
0.5125896164215232,PRP6
0.093056642089199,PRP8
0.2696184543920804,PRR1
0.5767235471383045,PRS1
0.10061156974068303,PRS2
0.6863291335622126,PRS3
0.7453123228036004,PRS5
0.8473445990645454,PRT1
0.8243602935833911,PSA1
0.48123777868147977,PSD1
0.8391575551755756,PSE1
0.017994684953304987,PSP2
0.4258599144039578,PTC3
0.24525954989329193,PTC7
0.800311957663412,PTH2
0.7063556479472094,PUB1
0.06984823851366817,PUF4
0.6984244255452057,PUF6
0.05383606659477727,PUP2
0.8323366946829047,PUS1
0.7913736323841218,PUS4
0.3085713494952206,PUS6
0.2468069907195435,PUS9
0.302677307927122,PUT2
0.10007102392998923,PUT4
0.6256625087738207,PWP1
0.594769914337519,PXR1
0.223772537005655,PYC1
0.16148432679022914,QCR2
0.07085961075033217,QCR7
0.1708182238124844,QCR9
0.242932682440388,RAD1
0.4528545684627328,RAD27
0.6726768150311904,RAD3
0.3003708861536421,RAD5
0.33305677335491785,RAD59
0.8742771651283383,RAI1
0.6053148181202882,RAP1
0.7846832386021955,RAS1
0.2554983742801723,RAS2
0.39249673834032345,RAT1
0.12278426707981836,RBA50
0.5006556455321641,RBD2
0.6971857980676913,RBG1
0.8151466855641951,RBG2
0.7464031125327131,RCM1
0.3531835110403482,RDH54
0.3524724363299435,REB1
0.298440256203318,REI1
0.5867954218240911,RER2
0.46189627533313155,RET2
0.22306123362756528,REX2
0.08393499055935895,RFA1
0.7580076079208294,RFC1
0.7525049303494583,RFC3
0.5054660829369397,RFC4
0.7570066903369923,RFC5
0.3385482073011806,RFS1
0.11863419755781965,RGA1
0.20363067531452272,RGD2
0.4507798073716153,RGR1
0.33680157199679883,RHO2
0.5923319219085608,RHO3
0.7737293638884403,RIA1
0.27633110156576507,RIB2
0.48092500073658045,RIB3
0.2783105867559062,RIB7
0.833125031548267,RIM2
0.61437072396326,RIO2
0.33617106492036397,RIT1
0.5470263049204573,RKM1
0.08057173077494639,RKM2
0.3510548142998556,RKM5
0.3879389628400986,RLF2
0.7947428169721673,RLI1
0.6834847105789169,RLP24
0.769643949422065,RLP7
0.7526247840831413,RMD9
0.2448314940215348,RMT2
0.5484934916708054,RNA1
0.4213108981195287,RNA14
0.6005420511005187,RNR1
0.837699983661091,RPA34
0.8489524680797008,RPB10
0.06708518065375654,RPB11
0.848300656606084,RPB2
0.8326444099361268,RPB3
0.23939972006922083,RPB4
0.7442056283443428,RPB7
0.7717114323650384,RPB8
0.7413123114350256,RPB9
0.5619843095685169,RPC10
0.8872329164273862,RPC11
0.8061677151505341,RPC17
0.6521672362839375,RPC19
0.6634204542034516,RPC25
0.7414630005893955,RPC31
0.7889334031581829,RPC40
0.8866228299379941,RPC53
0.8073115715116935,RPC82
0.44952436844195487,RPD3
0.7655405523077207,RPF2
0.8180832283203975,RPG1
0.741676085465317,RPL10
0.8016768676666676,RPL11A
0.8078483191985111,RPL12A
0.8618038332530309,RPL13B
0.8517944048098308,RPL14A
0.8812634293804915,RPL14B
0.8260626783051764,RPL15A
0.8493573026887483,RPL16A
0.7991305602806992,RPL16B
0.8057806589644751,RPL17A
0.8339152698453273,RPL17B
0.8286902148108436,RPL18A
0.9079015710538015,RPL19A
0.8353044641135501,RPL1B
0.8703205623807583,RPL20A
0.8297617338781401,RPL21A
0.8322065019619723,RPL22A
0.861949572298538,RPL23A
0.8708397609644184,RPL24A
0.8884461486145466,RPL25
0.8672132592925434,RPL26A
0.8494205206099468,RPL26B
0.80985793282211,RPL27A
0.8299294310414752,RPL28
0.817173092119341,RPL2A
0.835915715096892,RPL3
0.9152038219391746,RPL30
0.875512825588628,RPL31A
0.883485265135585,RPL31B
0.8629520033321509,RPL32
0.870674829083992,RPL33A
0.8521725083630172,RPL33B
0.8691595912530589,RPL34B
0.8605789940046809,RPL35A
0.8185823198579023,RPL36B
