locus_tag,mean_exp,gci,gene_name
b1036,5.976129763040412,0.20887486466129904,ycdZ
b1054,6.403788906326161,0.401769369584499,lpxL
b1061,5.791706325818289,0.03443964483291917,dinI
b1066,7.109616788252202,0.06362924920901382,rimJ
b1068,6.029924523449718,0.06027976519393643,yceM
b1084,8.649062876177343,0.28654580356251347,rne
b1089,8.663828123370422,0.01018743188285308,rpmF
b1092,9.25307361781267,0.3360770087270699,fabD
b1093,10.705617814363285,0.06867915182066461,fabG
b1095,9.75735601855199,0.6492298828776296,fabF
b1097,5.824027674657132,0.01834980501448965,mltG
b1099,6.062227254450054,0.02756918317879153,holB
b1101,10.021790106408174,0.4735990028605625,ptsG
b1105,7.849301427772464,0.08281204281005194,lpoB
b1108,8.333033231751708,0.00969462304679661,ycfP
b1109,7.414172800840337,0.3946396487683673,ndh
b1114,7.122951691501316,0.02303550533503909,mfd
b1127,7.33026739191717,0.1509825652276833,pepT
b1131,8.879916888927234,0.06263678857563397,purB
b1178,7.035591269391897,0.03908287922742319,pliG
b1185,7.042988498825151,0.07722418087131895,dsbB
b1186,7.049002178681577,0.35674275589950677,nhaB
b1192,6.03207448013119,0.02010025608026855,ldcA
b1198,7.206888399639303,0.11216453001798428,dhaM
b1199,6.66860607142974,0.1888844950944124,dhaL
b1200,7.438219191085263,0.22534531387250964,dhaK
b1203,8.216822670136128,0.315220338600221,ychF
b1209,7.35199150803628,0.02017490815724995,lolB
b1210,6.99699754311827,0.3736508245853405,hemA
b1211,6.812756031149335,0.5368501055028192,prfA
b1215,9.01631858302597,0.17943174096676404,kdsA
b1216,6.665148704185511,0.07725255204310574,chaA
b1221,7.030921500910858,0.31866951800169935,narL
b1222,5.790481517737006,0.3050926117891445,narX
b1232,8.312010111718978,0.03842794901596346,purU
b1237,12.038067622000916,0.08002346205215952,hns
b1241,10.705981359848082,0.24110948443106472,adhE
b1243,10.641461277192713,0.14919725496420694,oppA
b1244,7.619934292094011,0.09960145126604332,oppB
b1245,7.491993834075774,0.20014284921579276,oppC
b1246,7.844123415745772,0.2929933164680918,oppD
b1247,8.316022418528531,0.22404116527197385,oppF
b1249,7.214717116137619,0.04353318894348737,clsA
b1260,8.939554388195507,0.3248458750243185,trpA
b1261,8.8523497410433,0.28322432963301347,trpB
b1262,7.955482088513674,0.1231381157689284,trpC
b1263,8.096917306497058,0.14088982147269744,trpD
b1264,8.260816468420598,0.0903831435085224,trpE
b1271,6.58848111258321,0.02684603964513731,yciK
b1275,7.448458242083517,0.00571919472763201,cysB
b1277,7.6297548878609645,0.4629192799407608,ribA
b1286,8.842415583454024,0.16795233016618194,rnb
b1288,10.300828570932454,0.4947592003242813,fabI
b1294,6.21946933467675,0.2356798398846548,sapA
b1323,7.345764892529623,0.15048262108210306,tyrR
b1324,11.25244093750377,0.02700877651361376,tpx
b1378,6.940733870470873,0.03647472346287914,ydbK
b1412,6.637458193343182,0.12586561510750177,azoR
b1413,6.571119971423988,0.40975661097982546,hrpA
b1418,7.691703601523388,0.06100045961323493,cybB
b1446,6.970637291898838,0.2067361020667679,ydcY
b1539,9.232169657678243,0.16501803043603158,ydfG
b1584,7.692226239815515,0.01825982938235488,speG
b1586,5.843781659164169,0.0463992121924429,ynfD
b1591,5.631609753571649,0.05189216830244384,dmsD
b1593,6.211681856345649,0.29878548670825106,ynfK
b1602,9.947445282598016,0.2158743119129488,pntB
b1603,10.203137179588484,0.19354166585204227,pntA
